model,idx,key,gt_type,pred_type,p_rev,axis_signed_deg,axis_unsigned_deg,origin_line_err_m,origin_qstar_err_m,point3d_err_m,point2d_err_frac,mask_iou,z_p_m,radius_m
noproj,4102,466850/47331575/13513.973/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0572,15.6640,15.6640,nan,nan,0.3871,0.0971,0.0000,1.3019,0.6511
noproj,4103,466850/47331575/13514.073/0227d3b9-8fce-4f1f-9129-a7b0fbaaca93,0,0,0.0559,19.6521,19.6521,nan,nan,0.3664,0.2558,0.0000,1.1186,0.0643
noproj,4104,466850/47331575/13514.073/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0636,10.5295,10.5295,nan,nan,0.5869,0.1673,0.0000,1.4327,0.5770
noproj,4105,466850/47331575/13514.173/0227d3b9-8fce-4f1f-9129-a7b0fbaaca93,0,0,0.0532,18.9726,18.9726,nan,nan,0.5874,0.3662,0.0000,1.2049,0.1059
noproj,4106,466850/47331575/13514.173/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0543,18.8549,18.8549,nan,nan,0.4307,0.2050,0.0000,1.2658,0.2633
noproj,4107,466850/47331575/13514.273/0227d3b9-8fce-4f1f-9129-a7b0fbaaca93,0,0,0.0507,20.1483,20.1483,nan,nan,0.3116,0.2247,0.0169,1.0897,0.1640
noproj,4108,466850/47331575/13514.273/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0507,18.3887,18.3887,nan,nan,0.3304,0.2080,0.0000,1.1787,0.1375
noproj,4109,466850/47331575/13559.971/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0842,19.9219,19.9219,nan,nan,0.8421,0.4667,0.0000,1.6467,0.3318
noproj,4110,466850/47331575/13560.071/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0556,10.3438,10.3438,nan,nan,0.7397,0.4423,0.0000,1.6260,0.3096
noproj,4111,466850/47331575/13560.171/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0477,3.8045,3.8045,nan,nan,0.6938,0.4142,0.0000,1.6005,0.2908
noproj,4112,466850/47331575/13560.271/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0518,5.6430,5.6430,nan,nan,0.8365,0.5015,0.0000,1.5935,0.3536
noproj,4113,466850/47331575/13566.669/733562c2-163a-4cb2-b084-6e668bc268c1,1,1,0.9550,9.3048,9.3048,0.2480,0.2511,0.2582,0.1192,0.1389,1.5219,0.2348
noproj,4114,466850/47331575/13566.769/733562c2-163a-4cb2-b084-6e668bc268c1,1,1,0.9571,5.5969,5.5969,0.1268,0.1268,0.2450,0.0756,0.0339,1.5222,0.3846
noproj,4115,466850/47331575/13566.869/733562c2-163a-4cb2-b084-6e668bc268c1,1,1,0.9540,9.6211,9.6211,0.2169,0.2208,0.3414,0.1095,0.0384,1.5835,0.2199
noproj,4116,466850/47331575/13566.968/733562c2-163a-4cb2-b084-6e668bc268c1,1,1,0.9595,7.0533,7.0533,0.0849,0.0860,0.3400,0.1230,0.0264,1.5581,0.3489
noproj,4117,466850/47331575/13567.068/733562c2-163a-4cb2-b084-6e668bc268c1,1,1,0.9566,4.9765,4.9765,0.1777,0.1832,0.3156,0.1364,0.2037,1.5143,0.2792
noproj,4118,466850/47331575/13567.168/733562c2-163a-4cb2-b084-6e668bc268c1,1,1,0.9552,4.7499,4.7499,0.1865,0.1935,0.3322,0.1310,0.1483,1.5440,0.2516
noproj,4119,466850/47331575/13567.268/733562c2-163a-4cb2-b084-6e668bc268c1,1,1,0.9588,6.3426,6.3426,0.1903,0.1968,0.3988,0.1781,0.2405,1.5746,0.1704
noproj,4120,466850/47331575/13567.368/733562c2-163a-4cb2-b084-6e668bc268c1,1,1,0.9537,9.3220,9.3220,0.2784,0.2840,0.4453,0.2152,0.1101,1.5864,0.1367
noproj,4121,466850/47331575/13567.468/733562c2-163a-4cb2-b084-6e668bc268c1,1,1,0.9597,2.3040,2.3040,0.1836,0.1937,0.5081,0.2348,0.2623,1.6385,0.1416
noproj,4122,466850/47331575/13568.068/83147eb3-1b26-4761-8999-a5594d9f4921,1,1,0.9372,155.4656,24.5344,0.3714,0.4276,0.2509,0.1256,0.2465,1.7365,0.1166
noproj,4123,466850/47331575/13580.663/0227d3b9-8fce-4f1f-9129-a7b0fbaaca93,0,0,0.0521,3.8533,3.8533,nan,nan,0.0374,0.0086,0.8607,1.1033,0.3241
noproj,4124,466850/47331575/13580.763/0227d3b9-8fce-4f1f-9129-a7b0fbaaca93,0,0,0.0526,3.1323,3.1323,nan,nan,0.0319,0.0208,0.8388,1.1546,0.3098
noproj,4125,466850/47331575/13580.863/0227d3b9-8fce-4f1f-9129-a7b0fbaaca93,0,0,0.0505,3.1824,3.1824,nan,nan,0.0239,0.0177,0.8572,1.1633,0.3312
noproj,4126,466850/47331575/13580.863/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0474,1.4953,1.4953,nan,nan,0.0360,0.0060,0.6017,1.1547,0.0257
noproj,4127,466850/47331575/13580.963/0227d3b9-8fce-4f1f-9129-a7b0fbaaca93,0,0,0.0495,2.7848,2.7848,nan,nan,0.0699,0.0206,0.8816,1.1023,0.3237
noproj,4128,466850/47331575/13580.963/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0468,1.1316,1.1316,nan,nan,0.0203,0.0050,0.5885,1.1744,0.0338
noproj,4129,466850/47331575/13581.063/0227d3b9-8fce-4f1f-9129-a7b0fbaaca93,0,0,0.0498,2.5872,2.5872,nan,nan,0.0989,0.0212,0.8408,1.0804,0.3275
noproj,4130,466850/47331575/13581.063/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0468,1.4764,1.4764,nan,nan,0.0351,0.0029,0.5192,1.1670,0.0308
noproj,4131,466850/47331575/13581.163/0227d3b9-8fce-4f1f-9129-a7b0fbaaca93,0,0,0.0495,2.4281,2.4281,nan,nan,0.0847,0.0107,0.8734,1.0939,0.2971
noproj,4132,466850/47331575/13581.163/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0461,1.6680,1.6680,nan,nan,0.0138,0.0033,0.6854,1.1926,0.0334
noproj,4133,466850/47331575/13581.263/0227d3b9-8fce-4f1f-9129-a7b0fbaaca93,0,0,0.0491,2.7254,2.7254,nan,nan,0.0584,0.0138,0.8533,1.1273,0.2658
noproj,4134,466850/47331575/13581.263/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0469,1.6106,1.6106,nan,nan,0.0595,0.0029,0.6258,1.1579,0.0208
noproj,4135,466850/47331575/13581.363/0227d3b9-8fce-4f1f-9129-a7b0fbaaca93,0,0,0.0490,2.7670,2.7670,nan,nan,0.0498,0.0133,0.8437,1.1416,0.2554
noproj,4136,466850/47331575/13581.363/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0464,1.2403,1.2403,nan,nan,0.0910,0.0080,0.5842,1.1345,0.0165
noproj,4137,466850/47331575/13581.463/0227d3b9-8fce-4f1f-9129-a7b0fbaaca93,0,0,0.0483,3.0828,3.0828,nan,nan,0.0565,0.0127,0.8651,1.1398,0.2583
noproj,4138,466850/47331575/13581.463/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0455,0.8838,0.8838,nan,nan,0.1049,0.0067,0.5635,1.1299,0.0244
noproj,4139,466850/47331575/13581.563/0227d3b9-8fce-4f1f-9129-a7b0fbaaca93,0,0,0.0479,2.7962,2.7962,nan,nan,0.0375,0.0235,0.8450,1.1769,0.2127
noproj,4140,466850/47331575/13581.563/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0472,1.3677,1.3677,nan,nan,0.0636,0.0103,0.5217,1.1687,0.0576
noproj,4141,466850/47331575/13581.663/0227d3b9-8fce-4f1f-9129-a7b0fbaaca93,0,0,0.0483,2.8929,2.8929,nan,nan,0.0588,0.0168,0.8184,1.1434,0.2674
noproj,4142,466850/47331575/13581.663/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0469,2.8057,2.8057,nan,nan,0.0307,0.0156,0.4083,1.1997,0.0443
noproj,4143,466850/47331575/13581.762/0227d3b9-8fce-4f1f-9129-a7b0fbaaca93,0,0,0.0483,5.0262,5.0262,nan,nan,0.0464,0.0069,0.8547,1.1424,0.2537
noproj,4144,466850/47331575/13581.762/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0469,3.1411,3.1411,nan,nan,0.0769,0.0128,0.4675,1.1517,0.0288
noproj,4145,466850/47331575/13581.862/0227d3b9-8fce-4f1f-9129-a7b0fbaaca93,0,0,0.0482,4.8389,4.8389,nan,nan,0.0659,0.0058,0.8427,1.1157,0.2532
noproj,4146,466850/47331575/13581.862/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0475,2.1196,2.1196,nan,nan,0.0893,0.0104,0.5039,1.1364,0.0353
noproj,4147,466850/47331575/13581.962/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0486,3.0590,3.0590,nan,nan,0.2322,0.0041,0.4434,1.0057,0.0576
noproj,4148,466850/47331575/13585.061/8960bd9d-9487-4a5e-a18a-b92af10809ea,0,0,0.0475,4.1206,4.1206,nan,nan,0.1587,0.0025,0.5937,1.3495,0.1909
noproj,4149,466850/47331576/13396.071/786a70bc-180c-4dc6-b4f2-c4abe5fb3416,0,0,0.0578,93.0107,86.9893,nan,nan,0.7044,0.4620,0.0000,1.5754,0.2821
noproj,4150,466850/47331576/13396.171/786a70bc-180c-4dc6-b4f2-c4abe5fb3416,0,0,0.0490,113.3196,66.6804,nan,nan,0.7466,0.4888,0.0000,1.4475,0.1004
noproj,4151,466850/47331576/13396.171/95d5ebf6-5adc-4fb3-af48-2809b467b229,0,0,0.0692,93.3919,86.6081,nan,nan,0.8586,0.6255,0.0000,1.3813,0.0407
noproj,4152,466850/47331576/13396.271/0fcfc444-08d2-4015-892d-1c7d6f100a8b,0,0,0.1879,21.5269,21.5269,nan,nan,0.6753,0.3618,0.0000,0.9851,0.2478
noproj,4153,466850/47331576/13396.271/786a70bc-180c-4dc6-b4f2-c4abe5fb3416,0,0,0.0548,74.3926,74.3926,nan,nan,0.5851,0.3642,0.0000,1.5403,0.2688
noproj,4154,466850/47331576/13396.271/95d5ebf6-5adc-4fb3-af48-2809b467b229,0,0,0.1218,29.1479,29.1479,nan,nan,0.7926,0.4539,0.0000,1.0074,0.2626
noproj,4155,466850/47331576/13396.371/0fcfc444-08d2-4015-892d-1c7d6f100a8b,0,0,0.1037,26.7051,26.7051,nan,nan,0.6102,0.1259,0.0000,0.9410,0.0944
noproj,4156,466850/47331576/13396.371/75c96e27-12da-4e65-a98d-0cafae7e59f4,0,0,0.0604,45.6772,45.6772,nan,nan,0.2875,0.1795,0.0000,1.5979,0.1830
noproj,4157,466850/47331576/13396.371/786a70bc-180c-4dc6-b4f2-c4abe5fb3416,0,0,0.0557,60.6020,60.6020,nan,nan,0.6435,0.3836,0.0000,1.3526,0.1666
noproj,4158,466850/47331576/13396.371/95d5ebf6-5adc-4fb3-af48-2809b467b229,0,0,0.1020,11.7807,11.7807,nan,nan,0.6569,0.2753,0.0000,1.0528,0.3466
noproj,4159,466850/47331576/13396.471/0fcfc444-08d2-4015-892d-1c7d6f100a8b,0,0,0.0634,46.6724,46.6724,nan,nan,0.7149,0.2133,0.0000,0.8381,0.2279
noproj,4160,466850/47331576/13396.471/75c96e27-12da-4e65-a98d-0cafae7e59f4,0,0,0.0489,38.5400,38.5400,nan,nan,0.2640,0.1247,0.0000,1.5741,0.2148
noproj,4161,466850/47331576/13396.471/786a70bc-180c-4dc6-b4f2-c4abe5fb3416,0,0,0.0489,48.4137,48.4137,nan,nan,0.6252,0.0270,0.0000,1.1476,0.3456
noproj,4162,466850/47331576/13396.471/95d5ebf6-5adc-4fb3-af48-2809b467b229,0,0,0.0627,43.3350,43.3350,nan,nan,0.8217,0.2569,0.0000,0.8507,0.1948
noproj,4163,466850/47331576/13396.571/0fcfc444-08d2-4015-892d-1c7d6f100a8b,0,0,0.0675,44.5235,44.5235,nan,nan,0.5869,0.1958,0.0000,0.9818,0.2642
noproj,4164,466850/47331576/13396.571/75c96e27-12da-4e65-a98d-0cafae7e59f4,0,0,0.0491,44.2725,44.2725,nan,nan,0.5383,0.1783,0.0000,1.8198,0.3947
noproj,4165,466850/47331576/13396.571/786a70bc-180c-4dc6-b4f2-c4abe5fb3416,0,0,0.0473,47.7856,47.7856,nan,nan,0.6577,0.1751,0.0000,1.1638,0.3081
noproj,4166,466850/47331576/13396.571/95d5ebf6-5adc-4fb3-af48-2809b467b229,0,0,0.0621,41.2608,41.2608,nan,nan,0.7020,0.2690,0.0000,1.0048,0.2256
noproj,4167,466850/47331576/13396.671/0fcfc444-08d2-4015-892d-1c7d6f100a8b,0,0,0.0669,47.6839,47.6839,nan,nan,0.6504,0.2081,0.0000,0.9276,0.2613
noproj,4168,466850/47331576/13396.671/75c96e27-12da-4e65-a98d-0cafae7e59f4,0,0,0.0655,68.0181,68.0181,nan,nan,0.8449,0.2417,0.0000,2.0999,0.1276
noproj,4169,466850/47331576/13396.671/786a70bc-180c-4dc6-b4f2-c4abe5fb3416,0,0,0.0493,49.1555,49.1555,nan,nan,0.7727,0.2277,0.0000,1.0676,0.2355
noproj,4170,466850/47331576/13396.671/95d5ebf6-5adc-4fb3-af48-2809b467b229,0,0,0.0588,46.4895,46.4895,nan,nan,0.7814,0.2897,0.0000,0.9340,0.2312
noproj,4171,466850/47331576/13396.771/0fcfc444-08d2-4015-892d-1c7d6f100a8b,0,0,0.0655,57.2653,57.2653,nan,nan,0.7414,0.2831,0.0000,0.8663,0.2201
noproj,4172,466850/47331576/13396.771/75c96e27-12da-4e65-a98d-0cafae7e59f4,0,0,0.0788,66.2160,66.2160,nan,nan,0.8016,0.2657,0.0000,2.0667,0.1144
noproj,4173,466850/47331576/13396.771/786a70bc-180c-4dc6-b4f2-c4abe5fb3416,0,0,0.0490,54.6287,54.6287,nan,nan,0.9417,0.3224,0.0000,0.9275,0.2125
noproj,4174,466850/47331576/13396.771/95d5ebf6-5adc-4fb3-af48-2809b467b229,0,0,0.0589,57.0820,57.0820,nan,nan,0.8423,0.3208,0.0000,0.8880,0.2147
noproj,4175,466850/47331576/13396.870/0fcfc444-08d2-4015-892d-1c7d6f100a8b,0,0,0.0794,58.9820,58.9820,nan,nan,0.7876,0.3268,0.0000,0.8332,0.2100
noproj,4176,466850/47331576/13396.870/75c96e27-12da-4e65-a98d-0cafae7e59f4,0,0,0.0963,62.1335,62.1335,nan,nan,0.8716,0.2840,0.0000,2.1390,0.1626
noproj,4177,466850/47331576/13396.870/95d5ebf6-5adc-4fb3-af48-2809b467b229,0,0,0.0708,62.1134,62.1134,nan,nan,0.9237,0.3566,0.0000,0.8033,0.1964
noproj,4178,466850/47331576/13396.970/0fcfc444-08d2-4015-892d-1c7d6f100a8b,0,0,0.0800,54.0901,54.0901,nan,nan,0.7044,0.2613,0.0000,0.9003,0.1364
noproj,4179,466850/47331576/13396.970/75c96e27-12da-4e65-a98d-0cafae7e59f4,0,0,0.0753,58.8625,58.8625,nan,nan,0.7104,0.3173,0.0000,1.9252,0.2126
noproj,4180,466850/47331576/13397.070/0fcfc444-08d2-4015-892d-1c7d6f100a8b,0,0,0.0883,76.1914,76.1914,nan,nan,0.8627,0.3516,0.0000,0.7408,0.1996
noproj,4181,466850/47331576/13397.070/75c96e27-12da-4e65-a98d-0cafae7e59f4,0,0,0.0877,67.4606,67.4606,nan,nan,0.9201,0.3662,0.0000,2.1077,0.3312
noproj,4182,466850/47331576/13397.170/75c96e27-12da-4e65-a98d-0cafae7e59f4,0,0,0.0655,58.8206,58.8206,nan,nan,0.7877,0.3649,0.0000,1.9666,0.1772
noproj,4183,466850/47331576/13397.270/75c96e27-12da-4e65-a98d-0cafae7e59f4,0,0,0.0620,48.5924,48.5924,nan,nan,0.5362,0.3679,0.0000,1.6418,0.0378
noproj,4184,466850/47331576/13401.868/0fcfc444-08d2-4015-892d-1c7d6f100a8b,0,0,0.0449,8.3897,8.3897,nan,nan,0.0474,0.0534,0.0938,0.7626,0.1021
noproj,4185,466850/47331576/13401.968/0fcfc444-08d2-4015-892d-1c7d6f100a8b,0,0,0.0457,7.8465,7.8465,nan,nan,0.0366,0.0367,0.0538,0.7610,0.0591
noproj,4186,466850/47331576/13402.068/0fcfc444-08d2-4015-892d-1c7d6f100a8b,0,0,0.0464,8.3945,8.3945,nan,nan,0.0306,0.0344,0.0781,0.7535,0.0644
noproj,4187,466850/47331576/13402.168/0fcfc444-08d2-4015-892d-1c7d6f100a8b,0,0,0.0450,8.3789,8.3789,nan,nan,0.0317,0.0280,0.0560,0.7650,0.0672
noproj,4188,466850/47331576/13402.268/0fcfc444-08d2-4015-892d-1c7d6f100a8b,0,0,0.0430,8.4799,8.4799,nan,nan,0.0457,0.0331,0.0647,0.7783,0.0847
noproj,4189,466850/47331576/13402.268/95d5ebf6-5adc-4fb3-af48-2809b467b229,0,0,0.0426,8.6590,8.6590,nan,nan,0.1027,0.0589,0.0000,0.8132,0.0842
noproj,4190,466850/47331576/13402.368/0fcfc444-08d2-4015-892d-1c7d6f100a8b,0,0,0.0440,9.5309,9.5309,nan,nan,0.0611,0.0429,0.1129,0.7851,0.0724
noproj,4191,466850/47331576/13402.368/786a70bc-180c-4dc6-b4f2-c4abe5fb3416,0,0,0.0457,10.2113,10.2113,nan,nan,0.2060,0.0095,0.0540,0.8512,0.0814
noproj,4192,466850/47331576/13402.368/95d5ebf6-5adc-4fb3-af48-2809b467b229,0,0,0.0434,9.8268,9.8268,nan,nan,0.1008,0.0748,0.0000,0.8174,0.0751
noproj,4193,466850/47331576/13402.468/786a70bc-180c-4dc6-b4f2-c4abe5fb3416,0,0,0.0465,10.0461,10.0461,nan,nan,0.1110,0.0290,0.0623,0.9308,0.0864
noproj,4194,466850/47331576/13402.468/95d5ebf6-5adc-4fb3-af48-2809b467b229,0,0,0.0431,12.1581,12.1581,nan,nan,0.0415,0.0449,0.0000,0.8952,0.0360
noproj,4195,466850/47331576/13402.568/786a70bc-180c-4dc6-b4f2-c4abe5fb3416,0,0,0.0480,8.7558,8.7558,nan,nan,0.1025,0.0426,0.0039,0.9393,0.0565
noproj,4196,466850/47331576/13402.568/95d5ebf6-5adc-4fb3-af48-2809b467b229,0,0,0.0442,10.4272,10.4272,nan,nan,0.0462,0.0573,0.0000,0.8663,0.0517
noproj,4197,466850/47331576/13402.668/786a70bc-180c-4dc6-b4f2-c4abe5fb3416,0,0,0.0482,9.5089,9.5089,nan,nan,0.0967,0.0247,0.0422,0.9340,0.0664
noproj,4198,466850/47331576/13402.668/95d5ebf6-5adc-4fb3-af48-2809b467b229,0,0,0.0445,13.4703,13.4703,nan,nan,0.0653,0.0578,0.0059,0.9077,0.0571
noproj,4199,466850/47331576/13402.768/1e0a68c4-b04b-4ad3-91a7-0e88cba81f8b,0,0,0.0469,3.1506,3.1506,nan,nan,0.4333,0.3632,0.0000,0.9449,0.1304
noproj,4200,466850/47331576/13402.768/f8a7eec4-b4ef-4ef7-88ef-b320acab7dba,0,0,0.0511,6.3452,6.3452,nan,nan,0.5110,0.3446,0.0000,0.6055,0.1158
noproj,4201,466850/47331576/13402.868/786a70bc-180c-4dc6-b4f2-c4abe5fb3416,0,0,0.0485,8.7224,8.7224,nan,nan,0.0595,0.0350,0.0021,0.9513,0.1017
noproj,4202,466850/47331576/13402.968/1e0a68c4-b04b-4ad3-91a7-0e88cba81f8b,0,0,0.0446,4.5672,4.5672,nan,nan,0.3927,0.3419,0.0000,0.9026,0.1170
noproj,4203,466850/47331576/13402.968/f8a7eec4-b4ef-4ef7-88ef-b320acab7dba,0,0,0.0491,8.1774,8.1774,nan,nan,0.4870,0.3267,0.0000,0.6083,0.1469
noproj,4204,466850/47331576/13403.368/05b91438-326e-4e2c-b73a-0bff2d173bf8,1,1,0.9275,89.5235,89.5235,0.3965,0.4272,0.0461,0.0343,0.2427,0.8226,0.1199
noproj,4205,466850/47331576/13403.468/05b91438-326e-4e2c-b73a-0bff2d173bf8,1,1,0.9337,98.3564,81.6436,0.4264,0.4598,0.0647,0.0344,0.1651,0.8554,0.1138
noproj,4206,466850/47331576/13404.367/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0559,132.8860,47.1140,nan,nan,0.6713,0.5559,0.0000,1.0415,0.1488
noproj,4207,466850/47331576/13404.467/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0611,139.8936,40.1064,nan,nan,0.6591,0.5452,0.0000,1.0422,0.1490
noproj,4208,466850/47331576/13404.567/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0603,136.8032,43.1968,nan,nan,0.6625,0.5438,0.0000,0.9898,0.1968
noproj,4209,466850/47331576/13404.667/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0488,102.3286,77.6714,nan,nan,0.5468,0.4482,0.0000,1.1348,0.3447
noproj,4210,466850/47331576/13405.067/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0775,119.3665,60.6335,nan,nan,0.3211,0.1978,0.0000,1.1742,0.3477
noproj,4211,466850/47331576/13405.167/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0792,74.5312,74.5312,nan,nan,0.7537,0.4195,0.0000,0.8649,0.2509
noproj,4212,466850/47331576/13405.267/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0736,127.7042,52.2958,nan,nan,0.5270,0.2916,0.0000,1.0830,0.4911
noproj,4213,466850/47331576/13405.367/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0790,147.8579,32.1421,nan,nan,0.3051,0.2048,0.0000,1.3183,0.3088
noproj,4214,466850/47331576/13405.467/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0780,141.8664,38.1336,nan,nan,0.3300,0.2541,0.0000,1.3640,0.1911
noproj,4215,466850/47331576/13405.567/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0694,130.0450,49.9550,nan,nan,0.3727,0.2458,0.0000,1.3604,0.3910
noproj,4216,466850/47331576/13407.066/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0744,140.5731,39.4269,nan,nan,0.4128,0.1585,0.0000,1.5148,0.2931
noproj,4217,466850/47331576/13407.166/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0732,137.9273,42.0727,nan,nan,0.4408,0.1197,0.0000,1.5497,0.2298
noproj,4218,466850/47331576/13407.266/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0762,69.1458,69.1458,nan,nan,0.2904,0.1210,0.0000,1.3686,0.1333
noproj,4219,466850/47331576/13407.366/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0807,115.2151,64.7849,nan,nan,0.1466,0.0450,0.0000,1.2596,0.4557
noproj,4220,466850/47331576/13407.466/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0687,119.4001,60.5999,nan,nan,0.2863,0.1366,0.0000,1.3200,0.2709
noproj,4221,466850/47331576/13407.566/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0654,78.6356,78.6356,nan,nan,0.1780,0.1165,0.0000,1.1956,0.4670
noproj,4222,466850/47331576/13407.666/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0778,132.4196,47.5804,nan,nan,0.4990,0.0816,0.0000,1.5768,0.4068
noproj,4223,466850/47331576/13407.766/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0727,137.1254,42.8746,nan,nan,0.2745,0.0305,0.0000,1.3599,0.1885
noproj,4224,466850/47331576/13407.866/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0623,104.7691,75.2309,nan,nan,0.2853,0.1828,0.0000,1.2609,0.0913
noproj,4225,466850/47331576/13407.966/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0589,114.1347,65.8653,nan,nan,0.3034,0.2725,0.0000,1.1649,0.0818
noproj,4226,466850/47331576/13408.066/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0562,104.7810,75.2190,nan,nan,0.4018,0.3713,0.0000,1.1524,0.1226
noproj,4227,466850/47331576/13408.166/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0610,110.7864,69.2136,nan,nan,0.4811,0.5030,0.0000,1.0024,0.0265
noproj,4228,466850/47331576/13408.266/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0584,108.3130,71.6870,nan,nan,0.4650,0.4802,0.0000,1.0636,0.0577
noproj,4229,466850/47331576/13408.366/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0598,113.1299,66.8701,nan,nan,0.5587,0.6108,0.0000,0.8640,0.0705
noproj,4230,466850/47331576/13408.466/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0608,114.8305,65.1695,nan,nan,0.5966,0.6290,0.0000,0.7488,0.0680
noproj,4231,466850/47331576/13408.566/ab02a5cd-e014-4301-aebe-14335e023ef3,0,0,0.0594,92.6369,87.3631,nan,nan,0.6341,0.6817,0.0000,0.7952,0.2673
noproj,4232,466850/47331576/13409.765/b81a16b4-e8d0-40a6-ba12-fd3f94693e4f,1,1,0.9412,10.4639,10.4639,0.1599,0.1907,0.0742,0.0937,0.0411,0.7224,0.3323
noproj,4233,466850/47331576/13409.865/b81a16b4-e8d0-40a6-ba12-fd3f94693e4f,1,1,0.9398,9.4072,9.4072,0.1598,0.1924,0.0557,0.0697,0.1387,0.7042,0.3068
noproj,4234,466850/47331576/13409.965/b81a16b4-e8d0-40a6-ba12-fd3f94693e4f,1,1,0.9337,6.7106,6.7106,0.0768,0.1530,0.0304,0.0444,0.1428,0.7343,0.3466
noproj,4235,466850/47331576/13410.065/b81a16b4-e8d0-40a6-ba12-fd3f94693e4f,1,1,0.9224,5.0049,5.0049,0.1343,0.1597,0.0469,0.0492,0.0740,0.6889,0.2650
noproj,4236,466850/47331576/13410.165/b81a16b4-e8d0-40a6-ba12-fd3f94693e4f,1,1,0.9265,3.6231,3.6231,0.0399,0.1215,0.0525,0.0606,0.0773,0.7207,0.3259
noproj,4237,466850/47331576/13410.265/b81a16b4-e8d0-40a6-ba12-fd3f94693e4f,1,1,0.9220,1.5283,1.5283,0.0907,0.1209,0.0464,0.0519,0.1304,0.6807,0.2898
noproj,4238,466850/47331576/13410.365/b81a16b4-e8d0-40a6-ba12-fd3f94693e4f,1,1,0.9148,2.8264,2.8264,0.0690,0.1340,0.0939,0.1134,0.0976,0.6951,0.2562
noproj,4239,466850/47331576/13410.465/b81a16b4-e8d0-40a6-ba12-fd3f94693e4f,1,1,0.9281,2.6200,2.6200,0.0153,0.1231,0.1344,0.1548,0.0759,0.7228,0.2630
noproj,4240,466850/47331576/13410.565/b81a16b4-e8d0-40a6-ba12-fd3f94693e4f,1,1,0.9158,2.7181,2.7181,0.0530,0.1226,0.1136,0.1389,0.1060,0.6966,0.2436
noproj,4241,466850/47331576/13410.665/b81a16b4-e8d0-40a6-ba12-fd3f94693e4f,1,1,0.9219,4.5064,4.5064,0.0417,0.0940,0.0685,0.0868,0.0371,0.6578,0.3105
noproj,4242,466850/47331576/13420.461/1e0a68c4-b04b-4ad3-91a7-0e88cba81f8b,0,0,0.0525,7.6549,7.6549,nan,nan,0.2256,0.0867,0.0460,1.9280,0.1914
noproj,4243,466850/47331576/13420.561/1e0a68c4-b04b-4ad3-91a7-0e88cba81f8b,0,0,0.0419,8.5930,8.5930,nan,nan,0.1782,0.0539,0.0000,1.8976,0.1365
