model,idx,key,gt_type,pred_type,p_rev,axis_signed_deg,axis_unsigned_deg,origin_line_err_m,origin_qstar_err_m,point3d_err_m,point2d_err_frac,mask_iou,z_p_m,radius_m
sf3d_only,4515,467105/45261485/41927.778/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0425,34.6544,34.6544,nan,nan,0.9377,0.4503,0.0000,0.9271,0.3307
sf3d_only,4516,467105/45261485/41927.778/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0431,34.3867,34.3867,nan,nan,1.1300,0.6706,0.0000,0.9622,0.1937
sf3d_only,4517,467105/45261485/41927.878/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0374,78.9083,78.9083,nan,nan,0.8067,0.2915,0.0000,1.0358,0.3638
sf3d_only,4518,467105/45261485/41927.878/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0438,42.5567,42.5567,nan,nan,1.0692,0.6232,0.0000,0.9788,0.1126
sf3d_only,4519,467105/45261485/41927.978/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0440,63.3917,63.3917,nan,nan,0.7969,0.3749,0.0000,0.9951,0.7598
sf3d_only,4520,467105/45261485/41927.978/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0429,44.0925,44.0925,nan,nan,1.0231,0.6031,0.0000,1.0110,0.0737
sf3d_only,4521,467105/45261485/41928.078/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0364,83.6203,83.6203,nan,nan,0.9349,0.5130,0.0000,1.0594,0.1679
sf3d_only,4522,467105/45261485/41928.078/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0402,110.2832,69.7168,nan,nan,0.6362,0.1298,0.0000,1.0192,0.3029
sf3d_only,4523,467105/45261485/41928.178/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0356,76.2599,76.2599,nan,nan,0.9836,0.4806,0.0000,0.9296,0.3483
sf3d_only,4524,467105/45261485/41928.178/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0477,67.7864,67.7864,nan,nan,0.5525,0.5350,0.0000,1.1468,0.0855
sf3d_only,4525,467105/45261485/41928.178/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0500,48.2931,48.2931,nan,nan,0.9053,0.5422,0.0000,1.0413,0.1209
sf3d_only,4526,467105/45261485/41928.278/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0386,76.2445,76.2445,nan,nan,0.9608,0.3666,0.0000,0.8244,0.2869
sf3d_only,4527,467105/45261485/41928.278/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0398,124.0171,55.9829,nan,nan,0.5766,0.5566,0.0000,1.1124,0.2116
sf3d_only,4528,467105/45261485/41928.278/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0413,59.2012,59.2012,nan,nan,0.7208,0.3649,0.0000,1.1063,0.0578
sf3d_only,4529,467105/45261485/41928.378/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0432,85.3997,85.3997,nan,nan,0.9591,0.4342,0.0000,0.9075,0.2183
sf3d_only,4530,467105/45261485/41928.378/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0443,110.0041,69.9959,nan,nan,0.4951,0.4936,0.0000,1.1640,0.1968
sf3d_only,4531,467105/45261485/41928.378/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0426,73.4431,73.4431,nan,nan,0.6390,0.2087,0.0000,1.0125,0.1009
sf3d_only,4532,467105/45261485/41928.478/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0512,77.7689,77.7689,nan,nan,0.9936,0.5294,0.0000,1.0877,0.1674
sf3d_only,4533,467105/45261485/41928.478/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0494,61.1138,61.1138,nan,nan,0.5802,0.3321,0.0000,1.4111,0.1987
sf3d_only,4534,467105/45261485/41928.578/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0585,76.8217,76.8217,nan,nan,1.0002,0.5332,0.0000,1.0632,0.1657
sf3d_only,4535,467105/45261485/41928.578/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0450,66.2080,66.2080,nan,nan,0.7134,0.4418,0.0000,1.4157,0.2890
sf3d_only,4536,467105/45261485/41928.678/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0576,78.3267,78.3267,nan,nan,0.9187,0.4787,0.0000,1.1253,0.1852
sf3d_only,4537,467105/45261485/41928.678/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0510,69.5708,69.5708,nan,nan,0.4509,0.2021,0.0000,1.3120,0.1637
sf3d_only,4538,467105/45261485/41928.778/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0506,89.8403,89.8403,nan,nan,1.0011,0.5516,0.0000,1.1347,0.1465
sf3d_only,4539,467105/45261485/41928.778/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0440,71.7081,71.7081,nan,nan,0.6919,0.4097,0.0000,1.4390,0.2644
sf3d_only,4540,467105/45261485/41928.878/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0706,55.2825,55.2825,nan,nan,0.9688,0.5207,0.0000,1.0877,0.1566
sf3d_only,4541,467105/45261485/41928.878/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0512,65.5177,65.5177,nan,nan,0.6061,0.3392,0.0000,1.3979,0.1974
sf3d_only,4542,467105/45261485/41928.978/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0610,88.7281,88.7281,nan,nan,1.0520,0.5903,0.0000,1.0563,0.1272
sf3d_only,4543,467105/45261485/41928.978/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0538,68.7650,68.7650,nan,nan,0.6329,0.3548,0.0000,1.4311,0.2560
sf3d_only,4544,467105/45261485/41929.078/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0600,94.4389,85.5611,nan,nan,0.8583,0.4398,0.0000,1.1090,0.0947
sf3d_only,4545,467105/45261485/41929.078/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0479,55.6101,55.6101,nan,nan,0.8464,0.5487,0.0000,1.4045,0.2520
sf3d_only,4546,467105/45261485/41929.178/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0514,67.1622,67.1622,nan,nan,0.8188,0.4704,0.0000,1.5938,0.3895
sf3d_only,4547,467105/45261485/41929.278/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0587,90.2179,89.7821,nan,nan,1.0825,0.6206,0.0000,1.0999,0.0978
sf3d_only,4548,467105/45261485/41929.278/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0478,57.9634,57.9634,nan,nan,0.8315,0.5044,0.0000,1.4709,0.3277
sf3d_only,4549,467105/45261485/41929.378/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0626,86.2171,86.2171,nan,nan,0.8922,0.4835,0.0000,1.2132,0.0805
sf3d_only,4550,467105/45261485/41929.378/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0518,51.4407,51.4407,nan,nan,0.7422,0.4240,0.0000,1.4952,0.2869
sf3d_only,4551,467105/45261485/41929.478/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0598,85.2383,85.2383,nan,nan,0.9729,0.5227,0.0000,1.1156,0.1436
sf3d_only,4552,467105/45261485/41929.478/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0457,61.5306,61.5306,nan,nan,0.7311,0.4328,0.0000,1.3302,0.1573
sf3d_only,4553,467105/45261485/41929.578/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0473,81.4786,81.4786,nan,nan,0.3807,0.1118,0.0000,1.2916,0.1659
sf3d_only,4554,467105/45261485/41929.578/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0553,28.0375,28.0375,nan,nan,0.7526,0.3953,0.0000,1.3385,0.1483
sf3d_only,4555,467105/45261485/41929.678/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0447,73.7292,73.7292,nan,nan,0.8941,0.5061,0.0000,1.3714,0.1888
sf3d_only,4556,467105/45261485/41929.778/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0445,76.1771,76.1771,nan,nan,0.9734,0.5484,0.0000,1.4116,0.2457
sf3d_only,4557,467105/45261485/41929.878/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0377,108.5663,71.4337,nan,nan,0.4764,0.2364,0.0000,1.3426,0.1403
sf3d_only,4558,467105/45261485/41929.977/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0462,59.6851,59.6851,nan,nan,1.1007,0.6312,0.0000,1.3441,0.1545
sf3d_only,4559,467105/45261485/41930.777/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0429,4.4680,4.4680,nan,nan,0.6457,0.1634,0.3239,2.0489,0.9660
sf3d_only,4560,467105/45261485/41930.877/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0469,5.0303,5.0303,nan,nan,0.4290,0.0929,0.2100,1.8744,0.8639
sf3d_only,4561,467105/45261485/41930.977/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0463,4.3331,4.3331,nan,nan,0.6006,0.0738,0.1493,2.0896,0.9940
sf3d_only,4562,467105/45261485/41931.077/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0483,4.0575,4.0575,nan,nan,0.5008,0.0751,0.1381,2.0231,0.9170
sf3d_only,4563,467105/45261485/41931.177/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0494,5.6452,5.6452,nan,nan,0.4808,0.0876,0.0465,2.0170,0.8788
sf3d_only,4564,467105/45261485/41931.277/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0505,7.5924,7.5924,nan,nan,0.4396,0.0893,0.0428,1.9970,0.8233
sf3d_only,4565,467105/45261485/41931.377/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0494,8.7572,8.7572,nan,nan,0.4433,0.0834,0.0949,2.0217,0.8688
sf3d_only,4566,467105/45261485/41931.477/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0527,9.5776,9.5776,nan,nan,0.4385,0.0788,0.0513,2.0330,0.8769
sf3d_only,4567,467105/45261485/41931.577/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0510,9.5542,9.5542,nan,nan,0.4283,0.0765,0.0224,2.0167,0.8932
sf3d_only,4568,467105/45261485/41931.677/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0530,11.2855,11.2855,nan,nan,0.4077,0.0825,0.0661,1.9849,0.8644
sf3d_only,4569,467105/45261485/41931.777/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0504,13.2963,13.2963,nan,nan,0.5341,0.0919,0.0830,2.0684,0.9366
sf3d_only,4570,467105/45261485/41937.075/03b264c3-0ef5-4c56-822f-9df1e1906c30,0,0,0.0480,9.6445,9.6445,nan,nan,0.1165,0.0091,0.1787,1.2796,0.0327
sf3d_only,4571,467105/45261485/41937.175/03b264c3-0ef5-4c56-822f-9df1e1906c30,0,0,0.0499,15.1720,15.1720,nan,nan,0.0562,0.0106,0.2082,1.1896,0.0596
sf3d_only,4572,467105/45261485/41937.774/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0547,61.8834,61.8834,nan,nan,0.8277,0.1632,0.0000,0.9062,0.0057
sf3d_only,4573,467105/45261485/41941.490/03b264c3-0ef5-4c56-822f-9df1e1906c30,0,0,0.0437,61.1227,61.1227,nan,nan,0.4663,0.0368,0.0373,1.2937,0.1384
sf3d_only,4574,467105/45261485/41941.590/03b264c3-0ef5-4c56-822f-9df1e1906c30,0,0,0.0423,54.4127,54.4127,nan,nan,0.3164,0.0277,0.0229,1.1974,0.1475
sf3d_only,4575,467105/45261485/41941.690/03b264c3-0ef5-4c56-822f-9df1e1906c30,0,0,0.0405,61.6806,61.6806,nan,nan,0.2576,0.0293,0.1224,1.1563,0.1271
sf3d_only,4576,467105/45261485/41941.789/03b264c3-0ef5-4c56-822f-9df1e1906c30,0,0,0.0410,49.8978,49.8978,nan,nan,0.2474,0.0242,0.1212,1.1596,0.1333
sf3d_only,4577,467105/45261485/41941.889/03b264c3-0ef5-4c56-822f-9df1e1906c30,0,0,0.0448,46.3706,46.3706,nan,nan,0.2162,0.0278,0.1361,1.1366,0.0990
sf3d_only,4578,467105/45261485/41941.989/03b264c3-0ef5-4c56-822f-9df1e1906c30,0,0,0.0445,28.6252,28.6252,nan,nan,0.0739,0.0296,0.1071,1.0421,0.0367
sf3d_only,4579,467105/45261485/41942.089/03b264c3-0ef5-4c56-822f-9df1e1906c30,0,0,0.0491,18.7561,18.7561,nan,nan,0.0414,0.0383,0.1519,0.9764,0.0266
sf3d_only,4580,467105/45261485/41942.189/03b264c3-0ef5-4c56-822f-9df1e1906c30,0,0,0.0421,30.6803,30.6803,nan,nan,0.0986,0.0455,0.1066,0.9292,0.0387
sf3d_only,4581,467105/45261485/41942.289/03b264c3-0ef5-4c56-822f-9df1e1906c30,0,0,0.0495,7.9178,7.9178,nan,nan,0.0436,0.0377,0.1233,1.0084,0.0580
sf3d_only,4582,467105/45261485/41942.389/03b264c3-0ef5-4c56-822f-9df1e1906c30,0,0,0.0422,7.1550,7.1550,nan,nan,0.0415,0.0385,0.0998,1.0318,0.0676
sf3d_only,4583,467105/45261485/41942.489/03b264c3-0ef5-4c56-822f-9df1e1906c30,0,0,0.0381,5.8990,5.8990,nan,nan,0.0355,0.0337,0.1967,1.0524,0.0751
sf3d_only,4584,467105/45261485/41942.689/03b264c3-0ef5-4c56-822f-9df1e1906c30,0,0,0.0408,12.1451,12.1451,nan,nan,0.1646,0.0323,0.3085,0.9290,0.1005
sf3d_only,4585,467105/45261485/41947.287/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.8597,26.8618,26.8618,0.4793,0.6911,0.1488,0.0996,0.0000,1.4971,0.1549
sf3d_only,4586,467105/45261485/41947.387/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.8955,55.8103,55.8103,0.4349,0.6226,0.1811,0.0646,0.0000,1.3915,0.3069
sf3d_only,4587,467105/45261485/41947.487/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.8989,77.3284,77.3284,0.3166,0.3693,0.1071,0.0731,0.0000,1.5527,0.2823
sf3d_only,4588,467105/45261485/41947.587/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.8870,74.4108,74.4108,0.4721,0.6014,0.1586,0.1079,0.0000,1.5363,0.4487
sf3d_only,4589,467105/45261485/41947.687/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9126,74.3227,74.3227,0.4006,0.5288,0.1929,0.1447,0.0000,1.4634,0.4253
sf3d_only,4590,467105/45261485/41947.787/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9230,80.8892,80.8892,0.4991,0.6217,0.2784,0.2081,0.0000,1.3939,0.4606
sf3d_only,4591,467105/45261485/41947.887/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9218,56.3743,56.3743,0.4120,0.5498,0.2731,0.1943,0.0000,1.5097,0.3342
sf3d_only,4592,467105/45261485/41947.987/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9311,79.3826,79.3826,0.4854,0.6039,0.2247,0.1593,0.0000,1.4478,0.5583
sf3d_only,4593,467105/45261485/41948.087/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9207,89.3379,89.3379,0.4163,0.4766,0.1675,0.0559,0.1944,1.5110,0.3720
sf3d_only,4594,467105/45261485/41948.187/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9273,74.0903,74.0903,0.4148,0.4353,0.2743,0.0786,0.2330,1.5703,0.3771
sf3d_only,4595,467105/45261485/41948.287/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9275,22.4985,22.4985,0.4499,0.4502,0.3031,0.0221,0.2096,1.5343,0.1895
sf3d_only,4596,467105/45261485/41948.387/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.8861,11.3685,11.3685,0.4465,0.4489,0.2959,0.0338,0.3221,1.4222,0.2186
sf3d_only,4597,467105/45261485/41948.687/960019c8-0a9a-43fa-97cd-f14e0d1f0d35,1,1,0.9540,24.2260,24.2260,0.0458,0.4754,0.1573,0.0561,0.0000,1.5335,0.2795
sf3d_only,4598,467105/45261485/41948.787/960019c8-0a9a-43fa-97cd-f14e0d1f0d35,1,1,0.9512,32.3603,32.3603,0.0933,0.5810,0.2720,0.1039,0.0000,1.5484,0.2767
sf3d_only,4599,467105/45261485/41953.085/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0541,42.8433,42.8433,nan,nan,1.2006,0.7432,0.0000,0.8266,0.1770
sf3d_only,4600,467105/45261485/41953.185/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0456,17.3309,17.3309,nan,nan,1.1013,0.6749,0.0000,0.8080,0.3370
sf3d_only,4601,467105/45261485/41953.285/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0431,22.5251,22.5251,nan,nan,1.0776,0.6494,0.0000,0.7739,0.3072
sf3d_only,4602,467105/45261485/41953.385/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0362,26.1714,26.1714,nan,nan,1.0253,0.5617,0.0000,0.7662,0.3142
sf3d_only,4603,467105/45261485/41953.385/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0458,70.9034,70.9034,nan,nan,0.4002,0.4280,0.0000,0.9930,0.0550
sf3d_only,4604,467105/45261485/41953.385/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0383,55.2523,55.2523,nan,nan,1.0117,0.5888,0.0000,0.8309,0.2188
sf3d_only,4605,467105/45261485/41953.485/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0384,24.8665,24.8665,nan,nan,0.9286,0.3695,0.0000,0.7798,0.2612
sf3d_only,4606,467105/45261485/41953.485/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0456,98.9848,81.0152,nan,nan,0.4627,0.4427,0.0000,1.0575,0.0830
sf3d_only,4607,467105/45261485/41953.485/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0464,71.2841,71.2841,nan,nan,0.6163,0.2114,0.0000,0.9880,0.0703
sf3d_only,4608,467105/45261485/41953.585/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0390,23.8651,23.8651,nan,nan,0.9538,0.3048,0.0000,0.7311,0.2461
sf3d_only,4609,467105/45261485/41953.585/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0415,105.9424,74.0576,nan,nan,0.2078,0.1755,0.0000,0.9209,0.2552
sf3d_only,4610,467105/45261485/41953.585/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0408,64.0598,64.0598,nan,nan,0.6131,0.2537,0.0000,1.0083,0.1523
sf3d_only,4611,467105/45261485/41953.685/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0451,97.9629,82.0371,nan,nan,0.1663,0.1623,0.0000,0.9237,0.3426
sf3d_only,4612,467105/45261485/41953.685/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0424,82.5823,82.5823,nan,nan,0.6464,0.1964,0.0000,0.9241,0.1292
sf3d_only,4613,467105/45261485/41953.785/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0398,61.8936,61.8936,nan,nan,0.2857,0.2761,0.0000,1.0756,0.0307
sf3d_only,4614,467105/45261485/41953.785/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0496,49.3499,49.3499,nan,nan,0.6567,0.3120,0.0000,0.9407,0.0560
sf3d_only,4615,467105/45261485/41953.885/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0473,71.1895,71.1895,nan,nan,0.5012,0.4656,0.0000,1.1436,0.0734
sf3d_only,4616,467105/45261485/41953.885/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0431,61.3433,61.3433,nan,nan,0.4994,0.0912,0.0000,1.0100,0.2014
sf3d_only,4617,467105/45261485/41953.985/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0464,49.7060,49.7060,nan,nan,0.6279,0.2212,0.0000,0.9261,0.0701
sf3d_only,4618,467105/45261485/41954.085/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0554,49.8294,49.8294,nan,nan,0.6796,0.2246,0.0000,0.8773,0.1664
sf3d_only,4619,467105/45261485/41954.185/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0390,64.9418,64.9418,nan,nan,0.4760,0.4586,0.0000,1.1640,0.2498
sf3d_only,4620,467105/45261485/41954.185/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0442,56.3345,56.3345,nan,nan,0.5589,0.1372,0.0000,0.9773,0.1295
sf3d_only,4621,467105/45261486/41800.079/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.8998,93.6848,86.3152,0.6287,0.7139,0.4520,0.3017,0.0000,1.3654,0.4223
sf3d_only,4622,467105/45261486/41800.179/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9023,90.5877,89.4123,0.6484,0.6993,0.4146,0.3090,0.0000,1.4081,0.3436
sf3d_only,4623,467105/45261486/41800.279/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.8797,99.5504,80.4496,0.6089,0.6284,0.3769,0.2883,0.0000,1.4022,0.2917
sf3d_only,4624,467105/45261486/41800.379/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.8997,95.7029,84.2971,0.6089,0.6282,0.3349,0.2637,0.0000,1.4050,0.2731
sf3d_only,4625,467105/45261486/41800.479/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9144,95.5817,84.4183,0.6425,0.6469,0.4180,0.3218,0.0000,1.4384,0.2431
sf3d_only,4626,467105/45261486/41800.579/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.8845,103.0752,76.9248,0.6170,0.6191,0.4087,0.3518,0.0000,1.2370,0.2147
sf3d_only,4627,467105/45261486/41800.679/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9008,99.7119,80.2881,0.6109,0.6112,0.4268,0.3676,0.0000,1.2252,0.2316
sf3d_only,4628,467105/45261486/41801.278/960019c8-0a9a-43fa-97cd-f14e0d1f0d35,1,1,0.8617,60.9893,60.9893,0.4713,0.6579,0.2709,0.2105,0.0000,1.3881,0.3516
sf3d_only,4629,467105/45261486/41801.378/960019c8-0a9a-43fa-97cd-f14e0d1f0d35,1,1,0.9112,57.0009,57.0009,0.5631,0.7764,0.4074,0.3100,0.0000,1.4048,0.3221
sf3d_only,4630,467105/45261486/41801.478/960019c8-0a9a-43fa-97cd-f14e0d1f0d35,1,1,0.8845,55.9416,55.9416,0.5240,0.7456,0.3339,0.2644,0.0000,1.3491,0.3205
sf3d_only,4631,467105/45261486/41801.578/960019c8-0a9a-43fa-97cd-f14e0d1f0d35,1,1,0.8975,52.8153,52.8153,0.4620,0.7345,0.3001,0.2145,0.0000,1.3634,0.3080
sf3d_only,4632,467105/45261486/41801.678/960019c8-0a9a-43fa-97cd-f14e0d1f0d35,1,1,0.9020,51.0728,51.0728,0.4592,0.7759,0.3811,0.2534,0.0000,1.3926,0.2975
sf3d_only,4633,467105/45261486/41801.778/960019c8-0a9a-43fa-97cd-f14e0d1f0d35,1,1,0.9001,53.4367,53.4367,0.4694,0.7877,0.3794,0.2459,0.0000,1.3740,0.2806
sf3d_only,4634,467105/45261486/41801.878/960019c8-0a9a-43fa-97cd-f14e0d1f0d35,1,1,0.8847,52.9025,52.9025,0.4642,0.8025,0.3811,0.2372,0.0000,1.3536,0.2772
sf3d_only,4635,467105/45261486/41805.277/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0604,14.2980,14.2980,nan,nan,0.7046,0.0759,0.0074,2.6492,1.4061
sf3d_only,4636,467105/45261486/41805.377/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0580,13.9454,13.9454,nan,nan,0.7036,0.0741,0.0412,2.6267,1.3839
sf3d_only,4637,467105/45261486/41805.477/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0544,11.4956,11.4956,nan,nan,0.7545,0.0779,0.0509,2.6538,1.4224
sf3d_only,4638,467105/45261486/41805.577/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0549,12.1511,12.1511,nan,nan,0.6569,0.0631,0.0436,2.5495,1.3050
sf3d_only,4639,467105/45261486/41805.677/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0546,11.4081,11.4081,nan,nan,0.6602,0.0778,0.0708,2.5392,1.3276
sf3d_only,4640,467105/45261486/41805.777/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0530,11.2116,11.2116,nan,nan,0.5701,0.0783,0.0218,2.4375,1.2122
sf3d_only,4641,467105/45261486/41805.877/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0535,11.6843,11.6843,nan,nan,0.5849,0.0752,0.0046,2.4345,1.1691
sf3d_only,4642,467105/45261486/41805.977/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0541,13.8949,13.8949,nan,nan,0.5296,0.0703,0.0860,2.3441,1.1190
sf3d_only,4643,467105/45261486/41806.076/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0545,13.3271,13.3271,nan,nan,0.5038,0.0764,0.0442,2.2736,1.0385
sf3d_only,4644,467105/45261486/41806.176/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0518,13.5336,13.5336,nan,nan,0.5306,0.0739,0.0537,2.2680,1.0344
sf3d_only,4645,467105/45261486/41806.276/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0519,13.6815,13.6815,nan,nan,0.4683,0.0805,0.0570,2.1583,0.9779
sf3d_only,4646,467105/45261486/41806.376/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0530,13.4919,13.4919,nan,nan,0.4893,0.0837,0.0613,2.1550,0.9694
sf3d_only,4647,467105/45261486/41806.476/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0525,13.3614,13.3614,nan,nan,0.4613,0.0829,0.0948,2.1130,0.9372
sf3d_only,4648,467105/45261486/41806.576/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0524,10.5953,10.5953,nan,nan,0.4327,0.0660,0.1098,2.0970,0.9575
sf3d_only,4649,467105/45261486/41806.676/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0539,8.6707,8.6707,nan,nan,0.4315,0.0767,0.1181,2.0636,0.9163
sf3d_only,4650,467105/45261486/41806.776/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0524,7.7836,7.7836,nan,nan,0.4001,0.0763,0.1181,2.0088,0.9253
sf3d_only,4651,467105/45261486/41806.876/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0534,7.1808,7.1808,nan,nan,0.5340,0.0817,0.1362,2.1121,1.0408
sf3d_only,4652,467105/45261486/41807.976/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0522,96.1569,83.8431,nan,nan,1.3234,0.6607,0.0000,1.3582,0.1002
