model,source,key,gt_type,p_rev,type_ok,point_err,end_err,disp_err,gt_len,mask_iou
depth,arctic,s06_notebook/notebook_use_01_s05_f00302,1,0.9446,1,0.01283,0.13939,0.12919,0.06512,0.6685
depth,arctic,s06_notebook/notebook_use_01_s06_f00325,1,0.9574,1,0.04359,0.06866,0.06543,0.09145,0.8314
depth,arctic,s06_notebook/notebook_use_01_s07_f00422,1,0.9492,1,0.00955,0.16524,0.16603,0.23814,0.2987
depth,arctic,s06_notebook/notebook_use_01_s08_f00439,1,0.9597,1,0.02471,0.14333,0.13781,0.22576,0.7936
depth,arctic,s06_notebook/notebook_use_01_s09_f00546,1,0.9342,1,0.01342,0.13204,0.14161,0.03557,0.5840
depth,arctic,s06_notebook/notebook_use_01_s10_f00568,1,0.9571,1,0.05276,0.12590,0.07426,0.11178,0.7779
depth,arctic,s06_notebook/notebook_use_02_s00_f00042,1,0.9354,1,0.09972,0.05556,0.14277,0.10856,0.7534
depth,arctic,s06_notebook/notebook_use_02_s01_f00084,1,0.9501,1,0.15026,0.11555,0.11096,0.04692,0.5563
depth,arctic,s06_notebook/notebook_use_02_s02_f00130,1,0.9542,1,0.05163,0.06462,0.11557,0.12815,0.7192
depth,arctic,s06_notebook/notebook_use_02_s03_f00183,1,0.9364,1,0.13117,0.02074,0.15184,0.08044,0.7886
depth,arctic,s06_notebook/notebook_use_02_s04_f00210,1,0.9552,1,0.06591,0.11741,0.05164,0.13548,0.7325
depth,arctic,s06_notebook/notebook_use_02_s05_f00311,1,0.9532,1,0.08780,0.26255,0.17889,0.10667,0.0000
depth,arctic,s06_notebook/notebook_use_02_s06_f00330,1,0.9571,1,0.05983,0.13350,0.08865,0.08392,0.8129
depth,arctic,s06_notebook/notebook_use_02_s07_f00402,1,0.9379,1,0.29586,0.09759,0.21326,0.07636,0.7279
depth,arctic,s06_notebook/notebook_use_02_s08_f00465,1,0.9553,1,0.02518,0.13850,0.11342,0.20512,0.6996
depth,arctic,s06_phone/phone_use_01_s00_f00071,1,0.9680,1,0.03510,0.15607,0.12451,0.08592,0.5573
depth,arctic,s06_phone/phone_use_01_s01_f00115,1,0.9573,1,0.01037,0.04877,0.03842,0.39361,0.4071
depth,arctic,s06_phone/phone_use_01_s02_f00153,1,0.9585,1,0.29292,0.45549,0.16681,0.11540,0.2775
depth,arctic,s06_phone/phone_use_01_s03_f00207,1,0.9575,1,0.16922,0.33050,0.16574,0.36566,0.0786
depth,arctic,s06_phone/phone_use_01_s04_f00360,1,0.9626,1,0.01295,0.06192,0.05113,0.02716,0.7542
depth,arctic,s06_phone/phone_use_01_s05_f00458,1,0.9547,1,0.11020,0.15982,0.05800,0.20858,0.0353
depth,arctic,s06_phone/phone_use_01_s06_f00595,1,0.9574,1,0.18659,0.22412,0.05410,0.08399,0.2643
depth,arctic,s06_phone/phone_use_01_s07_f00660,1,0.9471,1,0.15849,0.35640,0.20610,0.31876,0.0599
depth,arctic,s06_phone/phone_use_02_s00_f00071,1,0.9616,1,0.01723,0.01961,0.00259,0.21518,0.5931
depth,arctic,s06_phone/phone_use_02_s01_f00104,1,0.9568,1,0.01269,0.15937,0.17197,0.22323,0.3817
depth,arctic,s06_phone/phone_use_02_s02_f00159,1,0.9457,1,0.02067,0.06932,0.06268,0.32937,0.6597
depth,arctic,s06_phone/phone_use_02_s03_f00228,1,0.9454,1,0.01739,0.02033,0.01203,0.24915,0.2921
depth,arctic,s06_phone/phone_use_02_s04_f00254,1,0.9610,1,0.01931,0.12702,0.13228,0.10602,0.7360
depth,arctic,s06_phone/phone_use_02_s05_f00312,1,0.9469,1,0.00924,0.08683,0.09593,0.25362,0.4381
depth,arctic,s06_phone/phone_use_02_s06_f00499,1,0.9565,1,0.01838,0.10324,0.12162,0.31597,0.6741
depth,arctic,s06_phone/phone_use_02_s07_f00579,1,0.9541,1,0.12127,0.27347,0.15281,0.35222,0.0471
depth,arctic,s07_laptop/laptop_use_01_s00_f00043,1,0.9494,1,0.27920,0.28026,0.26860,0.98701,0.4312
depth,arctic,s07_laptop/laptop_use_01_s01_f00198,1,0.9475,1,0.02198,0.45327,0.47452,0.60818,0.1616
depth,arctic,s07_laptop/laptop_use_01_s02_f00240,1,0.9412,1,0.03464,0.24787,0.28223,0.07212,0.0745
depth,arctic,s07_laptop/laptop_use_01_s03_f00306,1,0.9475,1,0.01811,0.29484,0.30001,0.72967,0.0509
depth,arctic,s07_laptop/laptop_use_01_s04_f00552,1,0.9577,1,0.03088,0.27729,0.24648,0.17527,0.0952
depth,arctic,s07_laptop/laptop_use_01_s05_f00590,1,0.9370,1,0.04269,0.31181,0.31434,0.02612,0.1112
depth,arctic,s07_laptop/laptop_use_01_s06_f00705,1,0.9538,1,0.00654,0.28318,0.28916,0.65505,0.1745
depth,arctic,s07_laptop/laptop_use_02_s00_f00040,1,0.9531,1,0.32255,0.34021,0.36308,0.97642,0.3469
depth,arctic,s07_laptop/laptop_use_02_s01_f00126,1,0.9548,1,0.01456,0.29187,0.30586,0.39089,0.2626
depth,arctic,s07_laptop/laptop_use_02_s02_f00234,1,0.9455,1,0.05393,0.62313,0.67618,1.36356,0.0748
depth,arctic,s07_laptop/laptop_use_02_s04_f00359,1,0.9608,1,0.05894,0.84603,0.79406,1.67583,0.1251
depth,arctic,s07_laptop/laptop_use_02_s05_f00478,1,0.9485,1,0.14781,0.21096,0.11890,0.70544,0.0552
depth,arctic,s07_laptop/laptop_use_02_s06_f00586,1,0.9483,1,0.02027,0.15892,0.14693,0.59483,0.3304
depth,arctic,s07_laptop/laptop_use_02_s07_f00648,1,0.9518,1,0.00465,0.22768,0.22733,0.65420,0.3654
depth,arctic,s07_microwave/microwave_use_01_s00_f00052,1,0.9412,1,0.01370,0.18751,0.20091,0.26351,0.3294
depth,arctic,s07_microwave/microwave_use_01_s01_f00074,1,0.9273,1,0.00968,0.08361,0.09167,0.24140,0.5002
depth,arctic,s07_microwave/microwave_use_01_s02_f00092,1,0.8028,1,0.01365,0.46752,0.46589,0.23071,0.3751
depth,arctic,s07_microwave/microwave_use_01_s03_f00110,1,0.9342,1,0.02270,0.10248,0.12508,0.16871,0.6045
depth,arctic,s07_microwave/microwave_use_01_s04_f00142,1,0.9483,1,0.01846,0.22938,0.21898,0.11696,0.6788
depth,arctic,s07_microwave/microwave_use_01_s05_f00160,1,0.9061,1,0.01975,0.13196,0.15167,0.26030,0.3796
depth,arctic,s07_microwave/microwave_use_01_s06_f00182,1,0.9408,1,0.03289,0.11845,0.08702,0.37155,0.7108
depth,arctic,s07_microwave/microwave_use_01_s07_f00225,1,0.9160,1,0.05370,0.16936,0.17636,0.25471,0.3476
depth,arctic,s07_microwave/microwave_use_01_s08_f00246,1,0.9426,1,0.01931,0.08105,0.07018,0.28772,0.4643
depth,arctic,s07_microwave/microwave_use_01_s09_f00272,1,0.9400,1,0.02684,0.23965,0.26496,0.30096,0.2446
depth,arctic,s07_microwave/microwave_use_01_s10_f00291,1,0.9231,1,0.02125,0.10790,0.12034,0.40873,0.3559
depth,arctic,s07_microwave/microwave_use_01_s11_f00367,1,0.9355,1,0.02391,0.20135,0.19279,0.28270,0.3998
depth,arctic,s07_microwave/microwave_use_01_s12_f00396,1,0.9349,1,0.02364,0.16376,0.15692,0.16160,0.5470
depth,arctic,s07_microwave/microwave_use_01_s13_f00420,1,0.9405,1,0.13165,0.08183,0.21251,0.21604,0.4016
depth,arctic,s07_microwave/microwave_use_01_s14_f00446,1,0.9244,1,0.30855,0.49745,0.21215,0.34606,0.0606
depth,arctic,s07_microwave/microwave_use_01_s15_f00498,1,0.9483,1,0.05262,0.29597,0.34049,0.33788,0.1578
depth,arctic,s07_microwave/microwave_use_01_s16_f00525,1,0.9552,1,0.04036,0.17641,0.20584,0.41946,0.3608
depth,arctic,s07_microwave/microwave_use_02_s00_f00098,1,0.9565,1,0.05305,0.37431,0.40267,0.44399,0.1746
depth,arctic,s07_microwave/microwave_use_02_s01_f00133,1,0.9350,1,0.02267,0.57342,0.55097,0.41501,0.2914
depth,arctic,s07_microwave/microwave_use_02_s02_f00169,1,0.9429,1,0.15322,0.17341,0.03334,0.08947,0.3690
depth,arctic,s07_microwave/microwave_use_02_s03_f00207,1,0.9467,1,0.01313,0.15544,0.15089,0.29754,0.3964
depth,arctic,s07_microwave/microwave_use_02_s04_f00230,1,0.9415,1,0.02408,0.07560,0.05224,0.26656,0.4554
depth,arctic,s07_microwave/microwave_use_02_s05_f00249,1,0.8547,1,0.04956,0.35786,0.36968,0.31784,0.4165
depth,arctic,s07_microwave/microwave_use_02_s06_f00270,1,0.9337,1,0.02678,0.04853,0.02912,0.28298,0.3755
depth,arctic,s07_microwave/microwave_use_02_s07_f00319,1,0.9371,1,0.03694,0.32895,0.35045,0.24221,0.3587
depth,arctic,s07_microwave/microwave_use_02_s08_f00338,1,0.9436,1,0.03522,0.36765,0.40284,0.25479,0.3572
depth,arctic,s07_microwave/microwave_use_02_s09_f00375,1,0.9335,1,0.00375,0.16349,0.16053,0.18809,0.4500
depth,arctic,s07_microwave/microwave_use_02_s10_f00395,1,0.9364,1,0.05150,0.27848,0.31802,0.24303,0.5364
depth,arctic,s07_microwave/microwave_use_02_s11_f00499,1,0.9602,1,0.16633,0.39090,0.30622,0.37786,0.0314
depth,arctic,s07_microwave/microwave_use_02_s12_f00523,1,0.6461,1,0.30816,0.55853,0.36362,0.29300,0.0000
depth,arctic,s07_microwave/microwave_use_02_s13_f00553,1,0.9431,1,0.02643,0.15889,0.13275,0.20074,0.7341
depth,arctic,s07_notebook/notebook_use_01_s02_f00187,1,0.9445,1,0.05220,0.10477,0.10604,0.09261,0.2094
depth,arctic,s07_notebook/notebook_use_01_s03_f00215,1,0.9470,1,0.28426,0.38758,0.10830,0.11575,0.2965
depth,arctic,s07_notebook/notebook_use_01_s04_f00276,1,0.9530,1,0.07166,0.20411,0.16061,0.63725,0.3503
depth,arctic,s07_notebook/notebook_use_01_s05_f00370,1,0.9459,1,0.10459,0.05321,0.08142,0.06232,0.2220
depth,arctic,s07_notebook/notebook_use_01_s06_f00459,1,0.9530,1,0.03440,0.50005,0.47021,0.54202,0.1527
depth,arctic,s07_notebook/notebook_use_01_s07_f00492,1,0.9533,1,0.03338,0.20230,0.23107,0.50224,0.0829
depth,arctic,s07_notebook/notebook_use_01_s08_f00557,1,0.9465,1,0.01342,0.24532,0.24741,0.47243,0.4933
depth,arctic,s07_notebook/notebook_use_02_s00_f00038,1,0.9501,1,0.13804,0.25941,0.14601,0.24096,0.7217
depth,arctic,s07_notebook/notebook_use_02_s01_f00087,1,0.9538,1,0.14192,0.17982,0.30934,0.40205,0.7411
depth,arctic,s07_notebook/notebook_use_02_s02_f00170,1,0.9515,1,0.07275,0.28269,0.25454,0.48490,0.3381
depth,arctic,s07_notebook/notebook_use_02_s04_f00273,1,0.9448,1,0.09661,0.12864,0.04087,0.08415,0.0820
depth,arctic,s07_notebook/notebook_use_02_s05_f00302,1,0.9533,1,0.14287,0.16849,0.11705,0.13828,0.3499
depth,arctic,s07_notebook/notebook_use_02_s07_f00386,1,0.9566,1,0.19947,0.14767,0.34357,0.37867,0.3379
depth,arctic,s07_notebook/notebook_use_02_s08_f00445,1,0.9404,1,0.09573,0.08993,0.12697,0.18442,0.4581
depth,arctic,s07_notebook/notebook_use_02_s09_f00472,1,0.9546,1,0.09238,0.06472,0.08445,0.12716,0.3537
depth,arctic,s07_notebook/notebook_use_02_s10_f00592,1,0.9490,1,0.03369,0.20475,0.23418,0.11283,0.3357
depth,arctic,s07_phone/phone_use_01_s00_f00093,1,0.9536,1,0.03086,0.17867,0.15426,0.49249,0.7220
depth,arctic,s07_phone/phone_use_01_s01_f00162,1,0.9405,1,0.07558,0.09302,0.12304,0.26244,0.2377
depth,arctic,s07_phone/phone_use_01_s02_f00252,1,0.9555,1,0.02046,0.20911,0.22904,0.29621,0.3506
depth,arctic,s07_phone/phone_use_01_s03_f00339,1,0.9452,1,0.03165,0.19887,0.21645,0.40689,0.4137
depth,arctic,s07_phone/phone_use_01_s04_f00417,1,0.9435,1,0.34430,0.44847,0.18082,0.12427,0.5200
depth,arctic,s07_phone/phone_use_01_s05_f00470,1,0.9391,1,0.15362,0.21255,0.08481,0.10852,0.4479
depth,arctic,s07_phone/phone_use_01_s06_f00510,1,0.9486,1,0.10181,0.14333,0.23889,0.49419,0.6757
depth,arctic,s07_phone/phone_use_01_s07_f00579,1,0.9450,1,0.03912,0.28683,0.25022,0.28044,0.4941
depth,arctic,s07_phone/phone_use_02_s00_f00130,1,0.9519,1,0.02289,0.38401,0.36288,0.47572,0.7374
depth,arctic,s07_phone/phone_use_02_s01_f00175,1,0.9324,1,0.02151,0.50113,0.48894,0.53705,0.5818
depth,arctic,s07_phone/phone_use_02_s02_f00241,1,0.9488,1,0.06680,0.27788,0.29123,0.32455,0.6352
depth,arctic,s07_phone/phone_use_02_s03_f00292,1,0.9453,1,0.02508,0.08583,0.08553,0.45471,0.5549
depth,arctic,s07_phone/phone_use_02_s04_f00336,1,0.9526,1,0.03636,0.54377,0.57638,0.62518,0.8165
depth,arctic,s07_phone/phone_use_02_s05_f00407,1,0.9411,1,0.02870,0.11152,0.13888,0.16301,0.5027
depth,arctic,s07_phone/phone_use_02_s06_f00516,1,0.9529,1,0.02066,0.13311,0.12646,0.60460,0.7268
depth,arctic,s07_phone/phone_use_02_s07_f00593,1,0.9464,1,0.03827,0.17595,0.20879,0.23260,0.3101
depth,arctic,s07_phone/phone_use_02_s08_f00681,1,0.9548,1,0.03201,0.29063,0.25949,0.64525,0.6255
depth,arctic,s07_phone/phone_use_02_s09_f00813,1,0.9387,1,0.08763,0.20207,0.12852,0.11789,0.2989
depth,arctic,s08_espressomachine/espressomachine_use_01_s00_f00065,1,0.9522,1,0.01006,0.08621,0.09112,0.24763,0.4388
depth,arctic,s08_espressomachine/espressomachine_use_01_s01_f00084,1,0.9516,1,0.03286,0.08081,0.05973,0.29809,0.4032
depth,arctic,s08_espressomachine/espressomachine_use_01_s02_f00276,1,0.9523,1,0.03844,0.03295,0.05629,0.28493,0.4383
depth,arctic,s08_espressomachine/espressomachine_use_01_s03_f00290,1,0.9532,1,0.01614,0.09668,0.10074,0.30615,0.6582
depth,arctic,s08_espressomachine/espressomachine_use_01_s04_f00454,1,0.9488,1,0.01867,0.15221,0.15798,0.45549,0.6031
depth,arctic,s08_espressomachine/espressomachine_use_01_s05_f00489,1,0.9456,1,0.02399,0.12223,0.10030,0.41449,0.3802
depth,arctic,s08_espressomachine/espressomachine_use_01_s06_f00522,1,0.9489,1,0.02470,0.16299,0.15826,0.39891,0.3339
depth,arctic,s08_espressomachine/espressomachine_use_01_s07_f00585,1,0.9450,1,0.02084,0.09080,0.07224,0.40077,0.3834
depth,arctic,s08_espressomachine/espressomachine_use_01_s08_f00614,1,0.9427,1,0.00385,0.11944,0.12090,0.38181,0.3231
depth,arctic,s08_espressomachine/espressomachine_use_01_s09_f00649,1,0.9485,1,0.01822,0.05538,0.05631,0.24446,0.2463
depth,arctic,s08_espressomachine/espressomachine_use_02_s00_f00108,1,0.9541,1,0.02316,0.04197,0.05848,0.30230,0.4269
depth,arctic,s08_espressomachine/espressomachine_use_02_s01_f00132,1,0.9540,1,0.01812,0.03491,0.03498,0.27872,0.4343
depth,arctic,s08_espressomachine/espressomachine_use_02_s02_f00153,1,0.9515,1,0.00871,0.02569,0.03440,0.24664,0.3385
depth,arctic,s08_espressomachine/espressomachine_use_02_s03_f00171,1,0.9475,1,0.00867,0.01566,0.02256,0.19434,0.6392
depth,arctic,s08_espressomachine/espressomachine_use_02_s04_f00280,1,0.9475,1,0.05544,0.17162,0.12614,0.25271,0.2623
depth,arctic,s08_espressomachine/espressomachine_use_02_s05_f00320,1,0.9536,1,0.01065,0.01300,0.01886,0.18325,0.7086
depth,arctic,s08_espressomachine/espressomachine_use_02_s06_f00334,1,0.9541,1,0.01041,0.04415,0.05454,0.26073,0.3528
depth,arctic,s08_espressomachine/espressomachine_use_02_s07_f00351,1,0.9467,1,0.02050,0.03299,0.03843,0.28320,0.4806
depth,arctic,s08_espressomachine/espressomachine_use_02_s08_f00422,1,0.9540,1,0.01679,0.05671,0.06851,0.28261,0.5556
depth,arctic,s08_espressomachine/espressomachine_use_02_s09_f00505,1,0.9505,1,0.01552,0.00606,0.01287,0.26071,0.4859
depth,arctic,s08_espressomachine/espressomachine_use_02_s10_f00586,1,0.9569,1,0.02509,0.04268,0.04864,0.19683,0.1346
depth,arctic,s08_espressomachine/espressomachine_use_03_s00_f00039,1,0.9449,1,0.00537,0.02672,0.02499,0.19161,0.4801
depth,arctic,s08_espressomachine/espressomachine_use_03_s01_f00051,1,0.9482,1,0.03904,0.05074,0.06978,0.24110,0.3556
depth,arctic,s08_espressomachine/espressomachine_use_03_s02_f00069,1,0.9535,1,0.02713,0.06401,0.04221,0.23156,0.6138
depth,arctic,s08_espressomachine/espressomachine_use_03_s03_f00088,1,0.9523,1,0.03527,0.10388,0.08727,0.36723,0.4818
depth,arctic,s08_espressomachine/espressomachine_use_03_s04_f00113,1,0.9541,1,0.08567,0.11519,0.03006,0.24575,0.4739
depth,arctic,s08_espressomachine/espressomachine_use_03_s05_f00181,1,0.9550,1,0.05628,0.01535,0.04104,0.26141,0.3399
depth,arctic,s08_espressomachine/espressomachine_use_03_s06_f00201,1,0.9489,1,0.01788,0.02064,0.01493,0.22967,0.4436
depth,arctic,s08_espressomachine/espressomachine_use_03_s07_f00238,1,0.9556,1,0.03417,0.12269,0.12098,0.16329,0.3848
depth,arctic,s08_espressomachine/espressomachine_use_03_s08_f00279,1,0.9490,1,0.00730,0.19222,0.18989,0.09360,0.6353
depth,arctic,s08_espressomachine/espressomachine_use_03_s09_f00294,1,0.9554,1,0.15111,0.15085,0.05763,0.15461,0.3697
depth,arctic,s08_espressomachine/espressomachine_use_03_s10_f00364,1,0.9493,1,0.04248,0.06701,0.04645,0.19844,0.5653
depth,arctic,s08_espressomachine/espressomachine_use_03_s11_f00392,1,0.9493,1,0.02656,0.06200,0.05931,0.21175,0.4458
depth,arctic,s08_espressomachine/espressomachine_use_03_s12_f00415,1,0.9554,1,0.09562,0.12814,0.04362,0.22127,0.6304
depth,arctic,s08_espressomachine/espressomachine_use_03_s13_f00430,1,0.9593,1,0.04138,0.11282,0.08666,0.15591,0.5101
depth,arctic,s08_espressomachine/espressomachine_use_03_s14_f00452,1,0.9492,1,0.03685,0.09845,0.11469,0.15956,0.6623
depth,arctic,s08_espressomachine/espressomachine_use_03_s15_f00466,1,0.9522,1,0.04052,0.02159,0.02423,0.18820,0.4739
depth,arctic,s08_espressomachine/espressomachine_use_03_s16_f00490,1,0.9577,1,0.03455,0.05940,0.04141,0.30831,0.4362
depth,arctic,s08_espressomachine/espressomachine_use_03_s17_f00543,1,0.9522,1,0.02781,0.02576,0.03789,0.22655,0.4757
depth,arctic,s08_espressomachine/espressomachine_use_03_s18_f00559,1,0.9566,1,0.03285,0.05274,0.06774,0.20834,0.3388
depth,arctic,s08_phone/phone_use_01_s00_f00073,1,0.9514,1,0.01601,0.17172,0.15690,0.30732,0.6959
depth,arctic,s08_phone/phone_use_01_s01_f00097,1,0.9566,1,0.14752,0.34733,0.27696,0.11562,0.7462
depth,arctic,s08_phone/phone_use_01_s02_f00148,1,0.9515,1,0.01249,0.13796,0.14234,0.18292,0.4719
depth,arctic,s08_phone/phone_use_01_s03_f00196,1,0.9478,1,0.01381,0.05017,0.04719,0.33088,0.6744
depth,arctic,s08_phone/phone_use_01_s04_f00273,1,0.9533,1,0.03683,0.12918,0.12294,0.25205,0.6725
depth,arctic,s08_phone/phone_use_01_s05_f00328,1,0.9571,1,0.05973,0.11797,0.17715,0.60541,0.5065
depth,arctic,s08_phone/phone_use_01_s06_f00434,1,0.9598,1,0.01976,0.16177,0.14216,0.29040,0.7484
depth,arctic,s08_phone/phone_use_01_s07_f00506,1,0.9555,1,0.04657,0.18982,0.16042,0.30153,0.5978
depth,arctic,s08_phone/phone_use_01_s08_f00591,1,0.9643,1,0.02189,0.24552,0.22508,0.24224,0.6507
depth,arctic,s08_phone/phone_use_01_s09_f00639,1,0.9546,1,0.03985,0.07099,0.03115,0.30226,0.5753
depth,arctic,s08_phone/phone_use_01_s10_f00739,1,0.9614,1,0.03633,0.11969,0.12386,0.35513,0.7047
depth,arctic,s08_phone/phone_use_01_s11_f00785,1,0.9608,1,0.08438,0.18059,0.09934,0.20255,0.1946
depth,arctic,s08_phone/phone_use_02_s00_f00360,1,0.9570,1,0.00821,0.07845,0.08640,0.31869,0.6791
depth,arctic,s08_phone/phone_use_02_s01_f00393,1,0.9539,1,0.04070,0.06450,0.04898,0.41996,0.6385
depth,arctic,s08_phone/phone_use_02_s02_f00445,1,0.9507,1,0.08334,0.16270,0.15358,0.14650,0.6904
depth,arctic,s08_phone/phone_use_02_s03_f00479,1,0.9543,1,0.04458,0.16995,0.12692,0.40031,0.7349
depth,arctic,s08_phone/phone_use_02_s04_f00533,1,0.9610,1,0.02201,0.03936,0.05879,0.31658,0.7595
depth,arctic,s08_phone/phone_use_02_s05_f00581,1,0.9546,1,0.01211,0.04704,0.05580,0.21842,0.6327
depth,arctic,s08_phone/phone_use_03_s00_f00108,1,0.9617,1,0.01022,0.06886,0.07289,0.42802,0.6781
depth,arctic,s08_phone/phone_use_03_s01_f00149,1,0.9427,1,0.03398,0.05575,0.06412,0.11576,0.5995
depth,arctic,s08_phone/phone_use_03_s02_f00197,1,0.9641,1,0.04106,0.19778,0.17229,0.22616,0.7544
depth,arctic,s08_phone/phone_use_03_s03_f00261,1,0.9557,1,0.04147,0.17817,0.18387,0.43841,0.6372
depth,arctic,s08_phone/phone_use_03_s04_f00322,1,0.9627,1,0.02548,0.07756,0.07871,0.31552,0.8151
depth,arctic,s08_phone/phone_use_03_s05_f00385,1,0.9540,1,0.08483,0.07288,0.12575,0.34299,0.5098
depth,arctic,s08_phone/phone_use_03_s06_f00477,1,0.9546,1,0.03083,0.04449,0.02788,0.31623,0.7070
depth,arctic,s08_phone/phone_use_03_s07_f00553,1,0.9468,1,0.01438,0.11047,0.12475,0.15966,0.5698
depth,arctic,s08_phone/phone_use_04_s00_f00096,1,0.9652,1,0.14698,0.15155,0.06765,0.17841,0.7450
depth,arctic,s08_phone/phone_use_04_s01_f00158,1,0.9494,1,0.01695,0.19108,0.18861,0.20762,0.3968
depth,arctic,s08_phone/phone_use_04_s02_f00274,1,0.9514,1,0.34619,0.23752,0.49213,0.10359,0.5951
depth,arctic,s08_phone/phone_use_04_s03_f00311,1,0.9516,1,0.03039,0.13354,0.11291,0.37169,0.6866
depth,arctic,s08_phone/phone_use_04_s04_f00405,1,0.9578,1,0.04830,0.15956,0.11618,0.27336,0.7564
depth,arctic,s08_phone/phone_use_04_s05_f00440,1,0.9571,1,0.02523,0.09348,0.10366,0.31533,0.6747
depth,arctic,s08_phone/phone_use_04_s06_f00542,1,0.9572,1,0.01839,0.19767,0.18643,0.36526,0.7000
depth,arctic,s08_phone/phone_use_04_s07_f00600,1,0.9534,1,0.04278,0.04246,0.02335,0.13558,0.3051
depth,arctic,s09_scissors/scissors_use_01_s00_f00067,1,0.9180,1,0.03795,0.16299,0.13189,0.18497,0.3838
depth,arctic,s09_scissors/scissors_use_01_s01_f00138,1,0.9517,1,0.12125,0.10943,0.04454,0.01674,0.5388
depth,arctic,s09_scissors/scissors_use_01_s02_f00149,1,0.9357,1,0.03022,0.02301,0.00953,0.02183,0.4775
depth,arctic,s09_scissors/scissors_use_01_s03_f00182,1,0.9346,1,0.19875,0.21166,0.05104,0.03170,0.4398
depth,arctic,s09_scissors/scissors_use_01_s04_f00195,1,0.9415,1,0.01368,0.05026,0.04395,0.05322,0.5199
depth,arctic,s09_scissors/scissors_use_01_s05_f00254,1,0.9478,1,0.02308,0.03877,0.01843,0.06596,0.1934
depth,arctic,s09_scissors/scissors_use_01_s06_f00303,1,0.9322,1,0.19397,0.20324,0.14039,0.13997,0.1151
depth,arctic,s09_scissors/scissors_use_01_s07_f00326,1,0.9347,1,0.03238,0.04768,0.02824,0.02050,0.4977
depth,arctic,s09_scissors/scissors_use_01_s08_f00383,1,0.9385,1,0.05950,0.10096,0.08746,0.06298,0.4324
depth,arctic,s09_scissors/scissors_use_01_s09_f00397,1,0.9422,1,0.02019,0.04665,0.03013,0.04543,0.4670
depth,arctic,s09_scissors/scissors_use_01_s10_f00431,1,0.9339,1,0.00033,0.04426,0.04454,0.03017,0.0692
depth,arctic,s09_scissors/scissors_use_01_s11_f00466,1,0.9409,1,0.01662,0.08073,0.07290,0.13559,0.1968
depth,arctic,s09_scissors/scissors_use_01_s12_f00516,1,0.9531,1,0.01731,0.04229,0.02593,0.03163,0.1418
depth,arctic,s09_scissors/scissors_use_01_s13_f00578,1,0.9168,1,0.01874,0.01837,0.00562,0.01763,0.4330
depth,arctic,s09_scissors/scissors_use_01_s14_f00606,1,0.9460,1,0.06375,0.06432,0.02401,0.03262,0.3830
depth,arctic,s09_scissors/scissors_use_02_s00_f00114,1,0.9161,1,0.14100,0.09929,0.09913,0.09513,0.4479
depth,arctic,s09_scissors/scissors_use_02_s01_f00157,1,0.9271,1,0.02878,0.03292,0.03750,0.02139,0.6543
depth,arctic,s09_scissors/scissors_use_02_s02_f00191,1,0.9228,1,0.02040,0.00737,0.01501,0.01758,0.3299
depth,arctic,s09_scissors/scissors_use_02_s03_f00222,1,0.9412,1,0.00572,0.03982,0.03816,0.04411,0.5040
depth,arctic,s09_scissors/scissors_use_02_s04_f00250,1,0.9287,1,0.11273,0.07463,0.04789,0.03246,0.4829
depth,arctic,s09_scissors/scissors_use_02_s05_f00261,1,0.9311,1,0.01495,0.04885,0.06140,0.08501,0.4694
depth,arctic,s09_scissors/scissors_use_02_s06_f00302,1,0.9191,1,0.02983,0.00630,0.02509,0.02553,0.5184
depth,arctic,s09_scissors/scissors_use_02_s07_f00350,1,0.9392,1,0.00966,0.03050,0.03904,0.03182,0.4799
depth,arctic,s09_scissors/scissors_use_02_s08_f00379,1,0.9499,1,0.00368,0.01506,0.01776,0.02000,0.1530
depth,arctic,s09_scissors/scissors_use_02_s09_f00465,1,0.9451,1,0.04187,0.05185,0.02400,0.01948,0.2699
depth,arctic,s09_scissors/scissors_use_02_s10_f00488,1,0.9453,1,0.01630,0.02198,0.01175,0.02878,0.4127
depth,arctic,s09_scissors/scissors_use_02_s11_f00518,1,0.9366,1,0.01004,0.01593,0.01063,0.03041,0.5223
depth,arctic,s09_scissors/scissors_use_02_s12_f00543,1,0.9348,1,0.15025,0.14561,0.11342,0.15140,0.3525
depth,arctic,s09_scissors/scissors_use_04_s00_f00074,1,0.9430,1,0.03537,0.05119,0.08127,0.06714,0.4120
depth,arctic,s09_scissors/scissors_use_04_s01_f00106,1,0.9260,1,0.01763,0.01615,0.02683,0.03739,0.2908
depth,arctic,s09_scissors/scissors_use_04_s02_f00135,1,0.9412,1,0.01952,0.05646,0.05598,0.04439,0.1795
depth,arctic,s09_scissors/scissors_use_04_s03_f00162,1,0.9396,1,0.01025,0.05192,0.05417,0.05788,0.2178
depth,arctic,s09_scissors/scissors_use_04_s04_f00193,1,0.9382,1,0.01371,0.01405,0.00904,0.06638,0.4797
depth,arctic,s09_scissors/scissors_use_04_s05_f00221,1,0.9400,1,0.01317,0.08813,0.08087,0.08069,0.4605
depth,arctic,s09_scissors/scissors_use_04_s06_f00250,1,0.9418,1,0.01789,0.00527,0.02292,0.02843,0.3425
depth,arctic,s09_scissors/scissors_use_04_s07_f00271,1,0.9464,1,0.11853,0.13104,0.07803,0.05042,0.1369
depth,arctic,s09_scissors/scissors_use_04_s08_f00283,1,0.9368,1,0.01420,0.03159,0.02733,0.02235,0.1533
