model,idx,key,gt_type,pred_type,p_rev,axis_signed_deg,axis_unsigned_deg,origin_line_err_m,origin_qstar_err_m,point3d_err_m,point2d_err_frac,mask_iou,z_p_m,radius_m
depth,4710,467105/45261486/41820.188/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0391,47.2007,47.2007,nan,nan,0.6722,0.1761,0.0000,2.2275,0.5985
depth,4711,467105/45261486/41820.188/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0417,54.9456,54.9456,nan,nan,0.9797,0.1789,0.0000,2.5902,0.9209
depth,4712,467105/45261486/41820.288/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0407,42.1445,42.1445,nan,nan,0.4984,0.2588,0.0000,1.8749,0.9110
depth,4713,467105/45261486/41820.288/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0457,53.7894,53.7894,nan,nan,0.2528,0.1400,0.0000,1.6867,0.3438
depth,4714,467105/45261486/41820.387/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0423,41.5751,41.5751,nan,nan,0.3997,0.2462,0.0000,1.6933,0.4540
depth,4715,467105/45261486/41820.487/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0427,36.3902,36.3902,nan,nan,0.3786,0.2342,0.0000,1.7467,0.1811
depth,4716,467105/45261486/41820.587/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0441,33.8263,33.8263,nan,nan,0.4564,0.2592,0.0000,1.8163,0.2802
depth,4717,467105/45261486/41826.385/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9547,99.6189,80.3811,0.6158,0.6760,0.4367,0.2930,0.0000,1.6207,0.4691
depth,4718,467105/45261486/41826.485/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9534,99.8989,80.1011,0.7330,0.8135,0.5879,0.4402,0.0000,1.4748,0.5394
depth,4719,467105/45261486/41826.585/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9548,100.3160,79.6840,0.6707,0.7307,0.5176,0.3726,0.0000,1.5084,0.5543
depth,4720,467105/45261486/41826.685/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9549,99.6848,80.3152,0.6600,0.7019,0.5978,0.3949,0.0000,1.5741,0.6544
depth,4721,467105/45261486/41826.785/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9543,98.3459,81.6541,0.5990,0.6367,0.6039,0.3741,0.0000,1.6098,0.6915
depth,4722,467105/45261486/41826.885/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9540,98.8831,81.1169,0.5721,0.6296,0.4545,0.2944,0.0000,1.5691,0.6328
depth,4723,467105/45261486/41826.985/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9570,101.4134,78.5866,0.5107,0.5738,0.3297,0.2448,0.0000,1.4637,0.4505
depth,4724,467105/45261486/41827.085/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9565,101.3490,78.6510,0.5511,0.6068,0.3498,0.2395,0.0000,1.5447,0.5234
depth,4725,467105/45261486/41827.185/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9549,98.3434,81.6566,0.5073,0.5639,0.3875,0.2376,0.0000,1.6011,0.5824
depth,4726,467105/45261486/41827.285/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9520,55.1120,55.1120,0.1451,0.2925,0.1540,0.0769,0.2199,1.5916,0.2457
depth,4727,467105/45261486/41827.385/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9522,94.0168,85.9832,0.4406,0.4991,0.2617,0.1704,0.0000,1.5501,0.4602
depth,4728,467105/45261486/41827.485/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9499,85.5720,85.5720,0.4444,0.4838,0.3244,0.1683,0.0000,1.6507,0.4332
depth,4729,467105/45261486/41827.585/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9510,79.3183,79.3183,0.5466,0.5641,0.2738,0.1551,0.0000,1.6040,0.3609
depth,4730,467105/45261486/41827.685/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9500,63.5560,63.5560,0.2990,0.3352,0.2196,0.0941,0.0000,1.6150,0.1316
depth,4731,467105/45261486/41827.785/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9496,61.3646,61.3646,0.4531,0.4572,0.4238,0.1595,0.0000,1.7484,0.1358
depth,4732,467105/45261486/41827.885/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9523,52.4235,52.4235,0.3306,0.3346,0.3049,0.1298,0.0721,1.6303,0.1080
depth,4733,467105/45261486/41827.984/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9531,35.3804,35.3804,0.2770,0.2790,0.2893,0.0871,0.0791,1.6204,0.2974
depth,4734,467105/45261486/41828.084/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9500,48.3958,48.3958,0.3320,0.3326,0.3296,0.0768,0.0663,1.6495,0.3125
depth,4735,467105/45261486/41828.184/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9491,51.7839,51.7839,0.2934,0.2937,0.3788,0.1188,0.0026,1.6824,0.3719
depth,4736,467105/45261486/41828.284/3240224f-a7c0-42b7-96f7-aec7d5dd96c5,1,1,0.9433,44.0249,44.0249,0.2984,0.3165,0.3482,0.0688,0.0204,1.6384,0.2814
depth,4737,467105/45261486/41832.183/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0401,49.4118,49.4118,nan,nan,0.3946,0.2246,0.0000,1.8200,0.1116
depth,4738,467105/45261486/41832.283/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0408,33.2573,33.2573,nan,nan,0.2022,0.1108,0.0000,1.7903,0.4212
depth,4739,467105/45261486/41832.383/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0433,49.4478,49.4478,nan,nan,0.4425,0.0870,0.0000,2.0347,0.2417
depth,4740,467105/45261486/41832.483/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0379,46.5723,46.5723,nan,nan,0.2663,0.1638,0.0000,1.6840,0.1807
depth,4741,467105/45261486/41832.583/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0436,64.9411,64.9411,nan,nan,0.9367,0.2215,0.0000,2.3612,0.3241
depth,4742,467105/45261486/41832.683/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0385,60.6205,60.6205,nan,nan,0.9346,0.2256,0.0000,2.3871,0.3799
depth,4743,467105/45261486/41832.683/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0405,71.6814,71.6814,nan,nan,1.1261,0.2708,0.0000,2.5304,1.1385
depth,4744,467105/45261486/41832.783/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0421,54.6586,54.6586,nan,nan,1.3122,0.2560,0.0000,2.7935,0.4095
depth,4745,467105/45261486/41832.783/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0415,75.0879,75.0879,nan,nan,1.3726,0.3152,0.0000,2.7754,0.9995
depth,4746,467105/45261486/41832.883/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0411,43.1174,43.1174,nan,nan,1.1488,0.2810,0.0000,2.6233,0.2243
depth,4747,467105/45261486/41832.883/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0456,67.0132,67.0132,nan,nan,1.5203,0.3537,0.0000,2.8694,0.5272
depth,4748,467105/45261486/41832.982/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0404,44.0731,44.0731,nan,nan,0.6382,0.2423,0.0000,2.1110,0.0994
depth,4749,467105/45261486/41832.982/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0437,60.2282,60.2282,nan,nan,0.4143,0.1953,0.0000,1.7888,0.3146
depth,4750,467105/45261486/41833.082/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0400,38.8864,38.8864,nan,nan,0.2163,0.0804,0.0000,1.5035,0.2991
depth,4751,467105/45261486/41833.082/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0452,63.2294,63.2294,nan,nan,0.4874,0.2878,0.0000,1.2863,0.0374
depth,4752,467105/45261486/41833.182/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0426,33.5625,33.5625,nan,nan,0.7368,0.1549,0.0000,0.9188,0.2899
depth,4753,467105/45261486/41833.182/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0465,100.6318,79.3682,nan,nan,0.8087,0.4416,0.0000,1.4593,0.5114
depth,4754,467105/45261486/41833.182/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0453,66.7080,66.7080,nan,nan,0.5673,0.2024,0.0000,1.8939,0.4484
depth,4755,467105/45261486/41833.282/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0452,80.7569,80.7569,nan,nan,0.6171,0.4775,0.0000,1.3828,0.2900
depth,4756,467105/45261486/41833.282/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0458,55.8204,55.8204,nan,nan,0.7419,0.2675,0.0000,0.8366,0.2716
depth,4757,467105/45261486/41833.382/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0398,74.0714,74.0714,nan,nan,0.8304,0.6051,0.0000,1.4669,0.4595
depth,4758,467105/45261486/41833.382/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0478,59.0508,59.0508,nan,nan,0.4437,0.3177,0.0000,1.5463,0.1434
depth,4759,467105/45261486/41833.482/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0472,50.3397,50.3397,nan,nan,0.6408,0.3308,0.0000,1.7998,0.2947
depth,4760,467105/45261486/41833.582/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0421,82.4901,82.4901,nan,nan,0.8559,0.6230,0.0000,1.5199,0.2358
depth,4761,467105/45261486/41833.582/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0459,46.3191,46.3191,nan,nan,0.2474,0.1497,0.0000,1.5879,0.1927
depth,4762,467105/45261486/41835.981/38fa8482-ff7c-4d7b-8178-5544f8b95293,0,0,0.0501,150.3008,29.6992,nan,nan,0.2858,0.0137,0.3808,1.4981,0.3026
depth,4763,467105/45261490/41849.776/03b264c3-0ef5-4c56-822f-9df1e1906c30,0,0,0.0430,18.6123,18.6123,nan,nan,0.4786,0.2890,0.0000,1.4674,0.1536
depth,4764,467105/45261490/41849.876/03b264c3-0ef5-4c56-822f-9df1e1906c30,0,0,0.0455,17.9304,17.9304,nan,nan,0.3865,0.2750,0.0000,1.3296,0.1641
depth,4765,467105/45261490/41853.874/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0389,79.2755,79.2755,nan,nan,1.6732,0.5314,0.0000,2.4896,0.1992
depth,4766,467105/45261490/41853.974/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0413,79.7088,79.7088,nan,nan,1.6894,0.5406,0.0000,2.5011,0.1843
depth,4767,467105/45261490/41854.074/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0399,77.3263,77.3263,nan,nan,1.4010,0.6208,0.0000,2.1405,0.0273
depth,4768,467105/45261490/41854.174/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0380,57.6279,57.6279,nan,nan,1.3527,0.6793,0.0000,2.0232,0.3818
depth,4769,467105/45261490/41854.474/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0396,65.9175,65.9175,nan,nan,1.5294,0.6635,0.0000,2.2450,0.0987
depth,4770,467105/45261490/41854.574/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0403,83.5999,83.5999,nan,nan,1.2363,0.3936,0.0000,2.6054,0.2885
depth,4771,467105/45261490/41854.574/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0404,67.9415,67.9415,nan,nan,1.4855,0.7187,0.0000,2.0963,0.1284
depth,4772,467105/45261490/41854.674/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0402,83.4384,83.4384,nan,nan,1.1889,0.4364,0.0000,2.4738,0.1019
depth,4773,467105/45261490/41854.674/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0411,77.5366,77.5366,nan,nan,1.4900,0.6917,0.0000,2.1018,0.1863
depth,4774,467105/45261490/41854.874/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0411,67.9554,67.9554,nan,nan,1.2367,0.4149,0.0000,2.5369,0.1480
depth,4775,467105/45261490/41854.874/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0526,61.7959,61.7959,nan,nan,1.2800,0.7009,0.0000,1.7780,0.1904
depth,4776,467105/45261490/41854.990/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0418,72.6049,72.6049,nan,nan,1.3409,0.4108,0.0000,2.6490,0.2044
depth,4777,467105/45261490/41854.990/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0403,76.8064,76.8064,nan,nan,1.1256,0.4768,0.0000,1.9636,0.1006
depth,4778,467105/45261490/41855.090/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0428,73.3183,73.3183,nan,nan,1.2730,0.3932,0.0000,2.5631,0.0876
depth,4779,467105/45261490/41855.090/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0384,64.6225,64.6225,nan,nan,1.6265,0.6017,0.0000,2.2518,0.8516
depth,4780,467105/45261490/41855.190/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0446,60.0770,60.0770,nan,nan,1.3577,0.3797,0.0000,2.6152,0.2692
depth,4781,467105/45261490/41855.190/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0398,75.2215,75.2215,nan,nan,1.2876,0.4902,0.0000,2.0680,0.3000
depth,4782,467105/45261490/41855.290/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0426,40.6161,40.6161,nan,nan,0.6296,0.2631,0.0000,1.9934,0.1962
depth,4783,467105/45261490/41855.390/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0458,47.5873,47.5873,nan,nan,1.1105,0.3295,0.0000,2.3664,0.4151
depth,4784,467105/45261490/41855.490/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0481,47.6660,47.6660,nan,nan,1.2415,0.3798,0.0000,2.4171,0.3754
depth,4785,467105/45261490/41855.590/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0478,59.1085,59.1085,nan,nan,1.3900,0.4104,0.0000,2.5685,0.2609
depth,4786,467105/45261490/41855.590/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0406,84.3794,84.3794,nan,nan,1.4960,0.5545,0.0000,2.1039,0.4870
depth,4787,467105/45261490/41855.690/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0445,67.8449,67.8449,nan,nan,1.1355,0.4083,0.0000,2.3635,0.0073
depth,4788,467105/45261490/41855.690/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0388,80.2116,80.2116,nan,nan,1.4439,0.4733,0.0000,2.2301,0.4960
depth,4789,467105/45261490/41855.790/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0448,65.8551,65.8551,nan,nan,1.2251,0.4265,0.0000,2.4499,0.0500
depth,4790,467105/45261490/41855.790/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0522,78.8692,78.8692,nan,nan,1.5205,0.6323,0.0000,2.0904,0.1621
depth,4791,467105/45261490/41855.890/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0452,75.3421,75.3421,nan,nan,1.1814,0.4325,0.0000,2.4115,0.1250
depth,4792,467105/45261490/41855.890/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0523,81.6028,81.6028,nan,nan,1.4344,0.6497,0.0000,1.9800,0.0932
depth,4793,467105/45261490/41855.990/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0419,73.0550,73.0550,nan,nan,1.2766,0.4203,0.0000,2.5536,0.1924
depth,4794,467105/45261490/41855.990/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0444,70.0689,70.0689,nan,nan,1.4427,0.6512,0.0000,2.0254,0.1180
depth,4795,467105/45261490/41856.090/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0417,78.8411,78.8411,nan,nan,1.3799,0.4239,0.0000,2.6874,0.2303
depth,4796,467105/45261490/41856.090/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0425,36.2450,36.2450,nan,nan,1.2816,0.7267,0.0000,1.7936,0.3044
depth,4797,467105/45261490/41856.190/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0435,76.1638,76.1638,nan,nan,1.2766,0.3973,0.0000,2.6259,0.1876
depth,4798,467105/45261490/41856.190/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0421,63.3096,63.3096,nan,nan,1.1760,0.7250,0.0000,1.7230,0.1810
depth,4799,467105/45261490/41856.290/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0391,37.3230,37.3230,nan,nan,1.1194,0.7471,0.0000,1.6648,0.3203
depth,4800,467105/45261490/41856.390/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0417,65.4066,65.4066,nan,nan,1.2133,0.7526,0.0000,1.7925,0.1615
depth,4801,467105/45261490/41856.790/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0401,89.2731,89.2731,nan,nan,1.3578,0.4780,0.0000,2.4868,0.2029
depth,4802,467105/45261490/41856.790/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0404,43.1451,43.1451,nan,nan,1.2378,0.7825,0.0000,1.8139,0.3080
depth,4803,467105/45261490/41856.890/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0391,82.4340,82.4340,nan,nan,1.2317,0.4714,0.0000,2.4432,0.1774
depth,4804,467105/45261490/41856.990/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0371,79.9954,79.9954,nan,nan,1.1896,0.4451,0.0000,2.4855,0.1593
depth,4805,467105/45261490/41856.990/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0451,82.9869,82.9869,nan,nan,1.3143,0.4093,0.0000,2.6875,0.3378
depth,4806,467105/45261490/41857.090/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0383,72.5738,72.5738,nan,nan,1.1567,0.4635,0.0000,2.4406,0.0829
depth,4807,467105/45261490/41857.090/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0492,98.3818,81.6182,nan,nan,1.2763,0.4604,0.0000,2.5415,0.2254
depth,4808,467105/45261490/41857.190/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0381,76.9582,76.9582,nan,nan,1.0796,0.5057,0.0000,2.2939,0.1188
depth,4809,467105/45261490/41857.190/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0449,96.4091,83.5909,nan,nan,1.0701,0.4628,0.0000,2.2933,0.2057
depth,4810,467105/45261490/41859.389/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0482,12.5528,12.5528,nan,nan,0.7815,0.0769,0.4694,2.3342,0.5713
depth,4811,467105/45261490/41859.489/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0498,13.0128,13.0128,nan,nan,0.7279,0.0915,0.4829,2.3367,0.6772
depth,4812,467105/45261490/41859.589/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0496,13.2573,13.2573,nan,nan,0.6586,0.0870,0.3914,2.3272,0.6837
depth,4813,467105/45261490/41859.689/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0481,13.5636,13.5636,nan,nan,0.6775,0.0614,0.4350,2.4093,0.7951
depth,4814,467105/45261490/41859.789/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0466,13.0199,13.0199,nan,nan,0.6547,0.0752,0.4085,2.3981,0.7114
depth,4815,467105/45261490/41859.889/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0465,14.2568,14.2568,nan,nan,0.6082,0.0635,0.3977,2.3868,0.6543
depth,4816,467105/45261490/41859.988/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0459,14.3201,14.3201,nan,nan,0.6577,0.0707,0.3918,2.4418,0.6992
depth,4817,467105/45261490/41860.088/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0460,14.0044,14.0044,nan,nan,0.6912,0.0573,0.4205,2.4977,0.7419
depth,4818,467105/45261490/41860.188/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0475,14.0940,14.0940,nan,nan,0.6396,0.0541,0.3993,2.4554,0.6617
depth,4819,467105/45261490/41860.288/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0493,11.6237,11.6237,nan,nan,0.6820,0.0680,0.3608,2.4946,0.5923
depth,4820,467105/45261490/41860.388/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0493,12.0779,12.0779,nan,nan,0.6540,0.0635,0.4252,2.4850,0.6343
depth,4821,467105/45261490/41860.488/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0474,13.2100,13.2100,nan,nan,0.6460,0.0681,0.4114,2.4851,0.6526
depth,4822,467105/45261490/41860.588/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0491,12.1911,12.1911,nan,nan,0.6462,0.0701,0.3492,2.4958,0.5680
depth,4823,467105/45261490/41860.688/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0477,13.9929,13.9929,nan,nan,0.8071,0.0751,0.2741,2.6402,0.6810
depth,4824,467105/45261490/41860.788/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0484,14.9690,14.9690,nan,nan,0.8923,0.0871,0.3303,2.6890,0.8117
depth,4825,467105/45261490/41867.186/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0482,63.0260,63.0260,nan,nan,1.3283,0.4003,0.0000,2.5008,0.4934
depth,4826,467105/45261490/41867.286/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0421,59.0005,59.0005,nan,nan,0.7333,0.1773,0.0000,2.0010,0.1055
depth,4827,467105/45261490/41867.386/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0382,62.3645,62.3645,nan,nan,0.8297,0.1724,0.0000,2.0693,0.2021
depth,4828,467105/45261490/41867.486/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0418,58.7237,58.7237,nan,nan,0.9761,0.2545,0.0000,2.2056,0.2674
depth,4829,467105/45261490/41867.585/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0404,72.9090,72.9090,nan,nan,1.3745,0.3709,0.0000,2.5669,0.1431
depth,4830,467105/45261490/41867.685/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0397,70.0133,70.0133,nan,nan,1.3517,0.4500,0.0000,2.5131,0.3497
depth,4831,467105/45261490/41867.685/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0451,80.5647,80.5647,nan,nan,1.5750,0.4336,0.0000,2.7977,0.4644
depth,4832,467105/45261490/41867.785/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0445,76.5414,76.5414,nan,nan,1.2154,0.4580,0.0000,2.3624,0.3062
depth,4833,467105/45261490/41867.885/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0401,68.8442,68.8442,nan,nan,0.8649,0.5511,0.0000,1.7442,0.0355
depth,4834,467105/45261490/41867.885/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0483,73.8249,73.8249,nan,nan,0.7375,0.5450,0.0000,1.1485,0.0696
depth,4835,467105/45261490/41867.985/54083089-d8dd-44a4-8086-a3b885706ded,0,0,0.0377,62.6427,62.6427,nan,nan,0.7365,0.4703,0.0000,1.6572,0.3269
depth,4836,467105/45261490/41867.985/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0457,88.1719,88.1719,nan,nan,1.2971,0.7599,0.0000,1.6169,0.0956
depth,4837,467105/45261490/41867.985/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0429,72.1262,72.1262,nan,nan,1.0072,0.2975,0.0000,2.1738,0.1580
depth,4838,467105/45261490/41868.085/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0348,51.9423,51.9423,nan,nan,1.6368,0.5747,0.0000,2.3315,0.1692
depth,4839,467105/45261490/41868.085/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0405,66.2909,66.2909,nan,nan,0.3126,0.1209,0.0000,1.6060,0.2533
depth,4840,467105/45261490/41868.185/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0393,71.3792,71.3792,nan,nan,1.3829,0.5814,0.0000,2.0254,0.1245
depth,4841,467105/45261490/41868.185/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0434,66.5915,66.5915,nan,nan,0.9776,0.3684,0.0000,2.0174,0.3779
depth,4842,467105/45261490/41868.285/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0461,59.6976,59.6976,nan,nan,0.9074,0.3513,0.0000,1.9898,0.2210
depth,4843,467105/45261490/41876.082/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0535,52.3006,52.3006,nan,nan,0.8503,0.4536,0.0000,1.9444,0.1579
depth,4844,467105/45261490/41876.182/e1e8e65e-39a6-4e49-ae31-59cb60ba7b17,0,0,0.0480,57.0755,57.0755,nan,nan,0.6858,0.1968,0.0000,2.0511,0.0895
depth,4845,467105/45261490/41876.282/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0425,60.5132,60.5132,nan,nan,1.0730,0.4052,0.0000,1.8774,0.2607
depth,4846,467105/45261490/41876.482/ac5ae06a-e3b7-4012-b0ce-1095164ac197,0,0,0.0484,80.1530,80.1530,nan,nan,0.3976,0.1699,0.0000,1.2526,0.5294
depth,4847,467105/45261490/41882.580/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0447,11.1115,11.1115,nan,nan,0.4575,0.0852,0.1765,2.0970,0.3175
depth,4848,467105/45261490/41882.680/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0437,9.7692,9.7692,nan,nan,0.5961,0.0888,0.0770,2.3034,0.4527
depth,4849,467105/45261490/41882.779/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0461,10.3206,10.3206,nan,nan,0.6334,0.0563,0.1825,2.4432,0.6004
depth,4850,467105/45261490/41882.879/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0454,9.7101,9.7101,nan,nan,0.3564,0.0508,0.3382,2.2245,0.4784
depth,4851,467105/45261490/41882.979/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0476,10.2972,10.2972,nan,nan,0.5297,0.0531,0.2308,2.4184,0.5083
depth,4852,467105/45261490/41883.079/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0472,9.3360,9.3360,nan,nan,0.4341,0.0623,0.1367,2.3242,0.2847
depth,4853,467105/45261490/41883.179/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0502,9.3053,9.3053,nan,nan,0.4020,0.0646,0.3655,2.3064,0.3776
depth,4854,467105/45261490/41883.279/c3d1e5de-63d2-427d-aac6-3271a7d12646,0,0,0.0508,8.2735,8.2735,nan,nan,0.5427,0.0472,0.4100,2.4828,0.5986
