model,key,category,gt_type,moving,axis_unsigned_deg,axis_signed_deg,p_rev,type_ok,gt_hinge_to_point_frac
noproj,ZY20210800004_H4_C4_N08/S254_s02_T1_w3_f218,C4,trans,Lockerdrawer,26.5441,153.4559,0.0489,1,nan
noproj,ZY20210800004_H4_C4_N08/S260_s05_T2_w0_f056,C4,rot,Lockersldingdoor,77.1709,77.1709,0.9346,1,0.2337
noproj,ZY20210800004_H4_C4_N08/S260_s05_T2_w1_f089,C4,rot,Lockersldingdoor,52.7624,127.2376,0.9453,1,0.2464
noproj,ZY20210800004_H4_C4_N08/S260_s05_T2_w2_f204,C4,rot,Lockersldingdoor,80.1651,99.8349,0.9285,1,0.1993
noproj,ZY20210800004_H4_C4_N08/S260_s05_T2_w3_f233,C4,rot,Lockersldingdoor,42.4242,137.5758,0.9395,1,0.2208
noproj,ZY20210800004_H4_C4_N10/S254_s03_T1_w0_f056,C4,trans,Lockerdrawer,21.3197,21.3197,0.0493,1,nan
noproj,ZY20210800004_H4_C4_N10/S254_s03_T1_w1_f091,C4,trans,Lockerdrawer,40.6450,139.3550,0.0505,1,nan
noproj,ZY20210800004_H4_C4_N10/S254_s03_T1_w2_f194,C4,trans,Lockerdrawer,25.1929,25.1929,0.0509,1,nan
noproj,ZY20210800004_H4_C4_N10/S260_s05_T2_w0_f058,C4,rot,Lockersldingdoor,49.4128,49.4128,0.9294,1,0.1656
noproj,ZY20210800004_H4_C4_N10/S260_s05_T2_w1_f090,C4,rot,Lockersldingdoor,37.8458,37.8458,0.0496,0,0.2000
noproj,ZY20210800004_H4_C4_N10/S260_s05_T2_w2_f199,C4,trans,Lockersldingdoor,23.9611,156.0389,0.9393,0,nan
noproj,ZY20210800004_H4_C4_N10/S260_s05_T2_w3_f236,C4,rot,Lockersldingdoor,41.4451,138.5549,0.9455,1,0.2278
noproj,ZY20210800004_H4_C4_N40/S217_s03_T3_w2_f110,C4,trans,Lockerdrawer,24.6782,155.3218,0.0510,1,nan
noproj,ZY20210800004_H4_C4_N40/S257_s05_T2_w0_f060,C4,rot,Lockersldingdoor,12.2933,12.2933,0.9401,1,0.1177
noproj,ZY20210800004_H4_C4_N40/S257_s05_T2_w1_f091,C4,rot,Lockersldingdoor,20.5880,159.4120,0.9506,1,0.2171
noproj,ZY20210800004_H4_C4_N40/S257_s05_T2_w2_f195,C4,rot,Lockersldingdoor,12.2380,12.2380,0.9363,1,0.1039
noproj,ZY20210800004_H4_C4_N40/S257_s05_T2_w3_f223,C4,rot,Lockersldingdoor,19.7076,160.2924,0.9505,1,0.2048
noproj,ZY20210800004_H4_C4_N41/S217_s03_T3_w2_f116,C4,trans,Lockerdrawer,30.1666,149.8334,0.0530,1,nan
noproj,ZY20210800004_H4_C4_N41/S223_s01_T4_w2_f125,C4,trans,Lockerdrawer,13.4687,166.5313,0.0498,1,nan
noproj,ZY20210800004_H4_C4_N41/S260_s01_T2_w0_f064,C4,rot,Lockersldingdoor,30.4566,149.5434,0.9491,1,0.2822
noproj,ZY20210800004_H4_C4_N41/S260_s01_T2_w1_f100,C4,rot,Lockersldingdoor,46.3638,133.6362,0.9462,1,0.2405
noproj,ZY20210800004_H4_C4_N41/S260_s01_T2_w2_f209,C4,rot,Lockersldingdoor,28.0406,151.9594,0.9461,1,0.2652
noproj,ZY20210800004_H4_C4_N41/S260_s01_T2_w3_f238,C4,rot,Lockersldingdoor,59.2891,120.7109,0.9445,1,0.2301
noproj,ZY20210800004_H4_C4_N45/S217_s04_T3_w2_f123,C4,trans,Lockersldingdoor,81.6435,98.3565,0.0501,1,nan
noproj,ZY20210800004_H4_C4_N45/S223_s02_T4_w2_f184,C4,trans,Lockersldingdoor,10.4822,10.4822,0.0510,1,nan
noproj,ZY20210800004_H4_C4_N45/S260_s02_T2_w0_f054,C4,rot,Lockersldingdoor,44.4979,135.5021,0.0522,0,0.2762
noproj,ZY20210800004_H4_C4_N45/S260_s02_T2_w1_f086,C4,rot,Lockersldingdoor,27.8142,27.8142,0.0453,0,0.2315
noproj,ZY20210800004_H4_C4_N45/S260_s02_T2_w2_f197,C4,rot,Lockersldingdoor,63.5019,116.4981,0.9477,1,0.2749
noproj,ZY20210800004_H4_C4_N45/S260_s02_T2_w3_f230,C4,rot,Lockersldingdoor,25.8787,25.8787,0.0453,0,0.2475
noproj,ZY20210800004_H4_C6_N03/S249_s01_T2_w0_f060,C6,rot,Safedoor,42.2145,137.7855,0.9467,1,0.0708
noproj,ZY20210800004_H4_C6_N03/S249_s01_T2_w1_f083,C6,rot,Safedoor,68.4754,68.4754,0.9465,1,0.1357
noproj,ZY20210800004_H4_C6_N03/S249_s01_T2_w2_f199,C6,rot,Safedoor,58.5886,58.5886,0.9500,1,0.0712
noproj,ZY20210800004_H4_C6_N03/S82_s02_T1_w0_f040,C6,rot,Safedoor,41.1407,41.1407,0.9511,1,0.0486
noproj,ZY20210800004_H4_C6_N03/S82_s02_T1_w1_f099,C6,rot,Safedoor,25.7964,154.2036,0.9443,1,0.1232
noproj,ZY20210800004_H4_C6_N03/S82_s02_T1_w2_f191,C6,rot,Safedoor,46.1194,46.1194,0.9496,1,0.0566
noproj,ZY20210800004_H4_C6_N03/S82_s02_T1_w3_f229,C6,rot,Safedoor,25.3494,154.6506,0.9458,1,0.1092
noproj,ZY20210800004_H4_C6_N03/S82_s02_T2_w0_f027,C6,rot,Safedoor,77.2248,77.2248,0.9451,1,0.0216
noproj,ZY20210800004_H4_C6_N03/S82_s02_T2_w1_f074,C6,rot,Safedoor,63.5061,116.4939,0.9413,1,0.0989
noproj,ZY20210800004_H4_C6_N03/S82_s02_T2_w2_f163,C6,rot,Safedoor,69.0565,110.9435,0.9475,1,0.0616
noproj,ZY20210800004_H4_C6_N07/S249_s02_T2_w0_f061,C6,rot,Safedoor,85.4458,85.4458,0.9454,1,0.0445
noproj,ZY20210800004_H4_C6_N07/S249_s02_T2_w1_f087,C6,rot,Safedoor,65.5532,65.5532,0.9503,1,0.1098
noproj,ZY20210800004_H4_C6_N07/S249_s02_T2_w2_f197,C6,rot,Safedoor,17.5230,162.4770,0.9469,1,0.0375
noproj,ZY20210800004_H4_C6_N07/S82_s04_T1_w0_f026,C6,rot,Safedoor,53.1528,53.1528,0.9499,1,0.0410
noproj,ZY20210800004_H4_C6_N07/S82_s04_T1_w1_f079,C6,rot,Safedoor,26.9430,153.0570,0.9413,1,0.0629
noproj,ZY20210800004_H4_C6_N07/S82_s04_T1_w2_f150,C6,rot,Safedoor,55.6576,124.3424,0.9461,1,0.0202
noproj,ZY20210800004_H4_C6_N07/S82_s04_T1_w3_f217,C6,rot,Safedoor,69.7850,110.2150,0.9398,1,0.0735
noproj,ZY20210800004_H4_C6_N07/S82_s04_T2_w0_f024,C6,rot,Safedoor,43.2412,136.7588,0.9488,1,0.0673
noproj,ZY20210800004_H4_C6_N07/S82_s04_T2_w1_f082,C6,rot,Safedoor,41.1231,138.8769,0.9428,1,0.0601
noproj,ZY20210800004_H4_C6_N07/S82_s04_T2_w2_f133,C6,rot,Safedoor,32.5466,147.4534,0.9441,1,0.0647
noproj,ZY20210800004_H4_C6_N09/S249_s03_T2_w0_f050,C6,rot,Safedoor,51.4131,128.5869,0.9451,1,0.0549
noproj,ZY20210800004_H4_C6_N09/S249_s03_T2_w1_f072,C6,rot,Safedoor,42.1912,42.1912,0.9457,1,0.0893
noproj,ZY20210800004_H4_C6_N09/S249_s03_T2_w2_f174,C6,rot,Safedoor,38.8123,38.8123,0.9448,1,0.0324
noproj,ZY20210800004_H4_C6_N09/S82_s05_T1_w0_f033,C6,rot,Safedoor,73.3281,73.3281,0.9512,1,0.0342
noproj,ZY20210800004_H4_C6_N09/S82_s05_T1_w1_f104,C6,rot,Safedoor,27.7569,152.2431,0.9459,1,0.1198
noproj,ZY20210800004_H4_C6_N09/S82_s05_T1_w2_f177,C6,rot,Safedoor,47.8572,47.8572,0.9483,1,0.0511
noproj,ZY20210800004_H4_C6_N09/S82_s05_T1_w3_f221,C6,rot,Safedoor,28.0718,151.9282,0.9488,1,0.1668
noproj,ZY20210800004_H4_C6_N21/S250_s01_T3_w2_f112,C6,rot,Safedoor,51.1650,128.8350,0.9516,1,0.2619
noproj,ZY20210800004_H4_C6_N21/S250_s01_T3_w3_f212,C6,rot,Safedoor,84.5987,84.5987,0.9496,1,0.1323
noproj,ZY20210800004_H4_C6_N21/S250_s01_T3_w4_f239,C6,rot,Safedoor,41.3899,138.6101,0.9502,1,0.2635
noproj,ZY20210800004_H4_C6_N54/S378_s01_T1_w0_f049,C6,rot,Safedoor,55.3906,124.6094,0.9475,1,0.1382
noproj,ZY20210800004_H4_C6_N54/S378_s01_T1_w1_f120,C6,rot,Safedoor,53.6515,53.6515,0.9461,1,0.0662
noproj,ZY20210800004_H4_C6_N54/S378_s01_T1_w2_f147,C6,rot,Safedoor,25.0830,154.9170,0.9468,1,0.1037
noproj,ZY20210800004_H4_C6_N54/S378_s01_T1_w3_f227,C6,rot,Safedoor,83.0300,83.0300,0.9458,1,0.0655
noproj,ZY20210800004_H4_C6_N54/S378_s01_T1_w4_f245,C6,rot,Safedoor,22.4021,157.5979,0.9471,1,0.0786
noproj,ZY20210800004_H4_C6_N54/S378_s02_T2_w0_f041,C6,rot,Safedoor,62.7180,117.2820,0.9490,1,0.1394
noproj,ZY20210800004_H4_C6_N54/S378_s02_T2_w1_f111,C6,rot,Safedoor,59.6828,120.3172,0.9493,1,0.0692
noproj,ZY20210800004_H4_C6_N54/S378_s02_T2_w2_f136,C6,rot,Safedoor,28.2686,151.7314,0.9478,1,0.1053
noproj,ZY20210800004_H4_C6_N54/S378_s02_T2_w3_f204,C6,rot,Safedoor,66.3482,66.3482,0.9486,1,0.0423
noproj,ZY20210800004_H4_C6_N54/S378_s03_T3_w2_f101,C6,rot,Safedoor,30.6860,149.3140,0.9464,1,0.1007
noproj,ZY20210800004_H4_C6_N54/S378_s03_T3_w3_f197,C6,rot,Safedoor,52.6519,127.3481,0.9501,1,0.1090
noproj,ZY20210800004_H4_C6_N54/S378_s03_T3_w4_f221,C6,rot,Safedoor,29.6989,150.3011,0.9502,1,0.1238
noproj,ZY20210800004_H4_C6_N54/S378_s04_T1_w0_f043,C6,trans,Safedoor,65.3561,65.3561,0.9467,0,nan
noproj,ZY20210800004_H4_C6_N54/S378_s04_T1_w1_f110,C6,rot,Safedoor,63.1237,63.1237,0.9471,1,0.0937
noproj,ZY20210800004_H4_C6_N54/S378_s04_T1_w2_f132,C6,rot,Safedoor,28.6975,151.3025,0.9481,1,0.0877
noproj,ZY20210800004_H4_C6_N54/S378_s04_T1_w3_f219,C6,rot,Safedoor,41.9749,138.0251,0.9475,1,0.1284
noproj,ZY20210800004_H4_C6_N54/S378_s04_T1_w4_f242,C6,rot,Safedoor,27.0260,152.9740,0.9489,1,0.1046
noproj,ZY20210800004_H4_C6_N54/S378_s05_T2_w0_f036,C6,rot,Safedoor,58.2728,121.7272,0.9495,1,0.1335
noproj,ZY20210800004_H4_C6_N54/S378_s05_T2_w1_f116,C6,rot,Safedoor,70.9217,109.0783,0.9462,1,0.0792
noproj,ZY20210800004_H4_C6_N54/S378_s05_T2_w2_f135,C6,rot,Safedoor,29.9793,150.0207,0.9471,1,0.1105
noproj,ZY20210800004_H4_C6_N54/S378_s05_T2_w3_f202,C6,rot,Safedoor,75.3336,75.3336,0.9475,1,0.1074
dense,ZY20210800001_H1_C14_N25/S158_s03_T1_w0_f056,C14,rot,Dustbincover,52.5364,52.5364,0.0554,0,0.0750
dense,ZY20210800001_H1_C14_N25/S158_s03_T1_w1_f064,C14,rot,Dustbincover,55.8573,55.8573,0.9307,1,0.0819
dense,ZY20210800001_H1_C14_N25/S158_s03_T1_w2_f088,C14,rot,Dustbincover,29.5763,150.4237,0.9569,1,0.0608
dense,ZY20210800001_H1_C14_N25/S158_s03_T1_w3_f185,C14,rot,Dustbincover,61.4572,61.4572,0.0559,0,0.0664
dense,ZY20210800001_H1_C14_N25/S158_s03_T1_w4_f195,C14,rot,Dustbincover,58.4078,58.4078,0.9447,1,0.0519
dense,ZY20210800001_H1_C14_N25/S158_s03_T1_w5_f214,C14,rot,Dustbincover,39.7236,140.2764,0.9675,1,0.1119
dense,ZY20210800001_H1_C14_N25/S209_s03_T2_w0_f052,C14,rot,Dustbincover,59.8950,59.8950,0.9312,1,0.0619
dense,ZY20210800001_H1_C14_N25/S209_s03_T2_w1_f082,C14,rot,Dustbincover,49.4752,130.5248,0.9333,1,0.1129
dense,ZY20210800001_H1_C14_N25/S209_s03_T2_w2_f166,C14,rot,Dustbincover,61.3820,61.3820,0.9358,1,0.0933
dense,ZY20210800001_H1_C14_N25/S367_s01_T2_w0_f050,C14,rot,Dustbincover,51.9860,51.9860,0.9468,1,0.0698
dense,ZY20210800001_H1_C14_N26/S333_s01_T1_w0_f069,C14,rot,Dustbincover,59.9356,59.9356,0.9246,1,0.0539
dense,ZY20210800001_H1_C14_N26/S333_s01_T1_w1_f105,C14,rot,Dustbincover,40.8263,139.1737,0.9514,1,0.0708
dense,ZY20210800001_H1_C14_N26/S333_s01_T1_w2_f207,C14,rot,Dustbincover,60.9269,60.9269,0.9293,1,0.0582
dense,ZY20210800001_H1_C14_N26/S333_s01_T1_w3_f237,C14,rot,Dustbincover,20.6672,159.3328,0.8859,1,0.0712
dense,ZY20210800001_H1_C14_N26/S333_s02_T2_w0_f060,C14,rot,Dustbincover,57.4935,57.4935,0.9095,1,0.0472
dense,ZY20210800001_H1_C14_N26/S333_s02_T2_w1_f087,C14,rot,Dustbincover,41.7078,138.2922,0.9157,1,0.0561
dense,ZY20210800001_H1_C14_N26/S333_s02_T2_w2_f176,C14,rot,Dustbincover,52.8298,52.8298,0.9164,1,0.0606
dense,ZY20210800001_H1_C14_N31/S155_s02_T1_w0_f051,C14,rot,Dustbincover,31.7200,31.7200,0.0851,0,0.0542
dense,ZY20210800001_H1_C14_N31/S155_s02_T1_w1_f059,C14,rot,Dustbincover,42.9771,137.0229,0.9323,1,0.0464
dense,ZY20210800001_H1_C14_N31/S155_s02_T1_w2_f097,C14,rot,Dustbincover,46.6831,133.3169,0.9586,1,0.0924
dense,ZY20210800001_H1_C14_N31/S155_s02_T1_w3_f201,C14,rot,Dustbincover,43.7905,43.7905,0.0635,0,0.1718
dense,ZY20210800001_H1_C14_N31/S155_s02_T1_w4_f209,C14,rot,Dustbincover,42.2194,42.2194,0.9399,1,0.1110
dense,ZY20210800001_H1_C14_N31/S155_s02_T1_w5_f241,C14,rot,Dustbincover,54.0017,125.9983,0.9335,1,0.0815
dense,ZY20210800001_H1_C14_N31/S207_s02_T2_w0_f067,C14,rot,Dustbincover,63.1667,63.1667,0.9230,1,0.0510
dense,ZY20210800001_H1_C14_N31/S207_s02_T2_w1_f092,C14,rot,Dustbincover,43.0454,136.9546,0.9487,1,0.0814
dense,ZY20210800001_H1_C14_N31/S207_s02_T2_w2_f184,C14,rot,Dustbincover,75.9378,75.9378,0.9414,1,0.0614
dense,ZY20210800001_H1_C14_N39/S155_s04_T1_w0_f039,C14,rot,Dustbincover,40.0462,40.0462,0.0619,0,0.1576
dense,ZY20210800001_H1_C14_N39/S155_s04_T1_w1_f047,C14,rot,Dustbincover,54.8180,125.1820,0.9520,1,0.1528
dense,ZY20210800001_H1_C14_N39/S155_s04_T1_w2_f085,C14,rot,Dustbincover,46.9774,133.0226,0.9511,1,0.0688
dense,ZY20210800001_H1_C14_N39/S155_s04_T1_w3_f190,C14,trans,Dustbincover,83.4316,83.4316,0.9428,0,nan
dense,ZY20210800001_H1_C14_N39/S155_s04_T1_w4_f222,C14,rot,Dustbincover,51.5306,128.4694,0.9515,1,0.0794
dense,ZY20210800001_H1_C14_N39/S207_s04_T2_w0_f044,C14,rot,Dustbincover,55.1436,55.1436,0.0532,0,0.1503
dense,ZY20210800001_H1_C14_N39/S207_s04_T2_w1_f051,C14,rot,Dustbincover,60.9164,60.9164,0.9483,1,0.1538
dense,ZY20210800001_H1_C14_N39/S207_s04_T2_w2_f076,C14,rot,Dustbincover,45.3491,134.6509,0.9711,1,0.0943
dense,ZY20210800001_H1_C14_N39/S207_s04_T2_w3_f160,C14,rot,Dustbincover,55.0268,124.9732,0.9484,1,0.0635
dense,ZY20210800001_H1_C3_N25/S19_s02_T2_w0_f032,C3,rot,Laptopdisplay,46.2932,133.7068,0.9484,1,0.3268
dense,ZY20210800001_H1_C3_N25/S19_s02_T2_w1_f131,C3,rot,Laptopdisplay,74.7964,105.2036,0.9515,1,0.2391
dense,ZY20210800001_H1_C3_N28/S19_s03_T2_w0_f040,C3,rot,Laptopdisplay,44.3912,135.6088,0.9418,1,0.3238
dense,ZY20210800001_H1_C3_N28/S19_s03_T2_w1_f126,C3,rot,Laptopdisplay,35.7152,144.2848,0.9478,1,0.2142
dense,ZY20210800001_H1_C3_N44/S115_s03_T2_w0_f020,C3,rot,Laptopdisplay,40.7106,139.2894,0.9331,1,0.4090
dense,ZY20210800001_H1_C3_N44/S115_s03_T2_w1_f079,C3,rot,Laptopdisplay,61.3289,61.3289,0.9171,1,0.3555
dense,ZY20210800001_H1_C4_N03/S20_s01_T2_w0_f041,C4,rot,Lockersldingdoor,66.9681,66.9681,0.0368,0,0.2619
dense,ZY20210800001_H1_C4_N03/S20_s01_T2_w1_f116,C4,rot,Lockersldingdoor,16.0916,16.0916,0.0446,0,0.2607
dense,ZY20210800001_H1_C4_N03/S20_s01_T2_w2_f187,C4,rot,Lockersldingdoor,65.5255,114.4745,0.0432,0,0.2784
dense,ZY20210800001_H1_C4_N03/S20_s01_T2_w3_f253,C4,rot,Lockersldingdoor,19.3579,160.6421,0.0405,0,0.2486
dense,ZY20210800001_H1_C4_N27/S21_s01_T1_w0_f041,C4,trans,Lockerdrawer,29.1274,29.1274,0.0487,1,nan
dense,ZY20210800001_H1_C4_N27/S21_s01_T1_w1_f108,C4,trans,Lockerdrawer,26.1752,26.1752,0.0578,1,nan
dense,ZY20210800001_H1_C4_N27/S21_s01_T1_w2_f166,C4,trans,Lockerdrawer,24.4505,24.4505,0.0481,1,nan
dense,ZY20210800001_H1_C4_N27/S21_s01_T1_w3_f210,C4,trans,Lockerdrawer,21.3342,21.3342,0.0588,1,nan
dense,ZY20210800001_H1_C4_N27/S21_s01_T2_w0_f046,C4,trans,Lockersldingdoor,87.5139,92.4861,0.9531,0,nan
dense,ZY20210800001_H1_C4_N27/S21_s01_T2_w1_f119,C4,rot,Lockersldingdoor,15.3263,15.3263,0.0472,0,0.2079
dense,ZY20210800001_H1_C4_N27/S21_s01_T2_w2_f182,C4,rot,Lockersldingdoor,36.2008,36.2008,0.9493,1,0.2575
dense,ZY20210800001_H1_C4_N27/S21_s01_T2_w3_f242,C4,trans,Lockersldingdoor,82.1219,82.1219,0.0426,1,nan
dense,ZY20210800001_H1_C4_N38/S21_s05_T1_w0_f034,C4,trans,Lockerdrawer,48.3459,48.3459,0.0440,1,nan
dense,ZY20210800001_H1_C4_N38/S21_s05_T1_w1_f104,C4,trans,Lockerdrawer,31.9151,31.9151,0.0432,1,nan
dense,ZY20210800001_H1_C4_N38/S21_s05_T1_w2_f185,C4,trans,Lockerdrawer,53.7442,53.7442,0.0457,1,nan
dense,ZY20210800001_H1_C4_N38/S21_s05_T1_w3_f248,C4,trans,Lockerdrawer,27.5934,27.5934,0.0452,1,nan
dense,ZY20210800001_H1_C4_N38/S21_s05_T2_w0_f046,C4,rot,Lockersldingdoor,21.8556,21.8556,0.9515,1,0.2130
dense,ZY20210800001_H1_C4_N38/S21_s05_T2_w1_f116,C4,rot,Lockersldingdoor,25.1221,154.8779,0.9480,1,0.1378
dense,ZY20210800001_H1_C4_N38/S21_s05_T2_w2_f199,C4,rot,Lockersldingdoor,23.3637,23.3637,0.9553,1,0.2043
dense,ZY20210800001_H1_C4_N38/S21_s05_T2_w3_f270,C4,rot,Lockersldingdoor,37.7112,142.2888,0.9537,1,0.0935
dense,ZY20210800001_H1_C4_N67/S391_s02_T2_w0_f088,C4,trans,Lockersldingdoor,25.3269,154.6731,0.9518,0,nan
dense,ZY20210800001_H1_C4_N67/S391_s02_T2_w1_f122,C4,rot,Lockersldingdoor,57.2156,57.2156,0.9503,1,0.3381
dense,ZY20210800001_H1_C4_N67/S391_s02_T2_w2_f219,C4,trans,Lockersldingdoor,25.0645,154.9355,0.9513,0,nan
dense,ZY20210800001_H1_C4_N67/S391_s02_T2_w3_f241,C4,rot,Lockersldingdoor,70.0245,70.0245,0.9497,1,0.3284
dense,ZY20210800001_H1_C4_N67/S391_s03_T3_w2_f134,C4,trans,Lockerdrawer,39.2785,39.2785,0.0522,1,nan
dense,ZY20210800001_H1_C4_N67/S391_s04_T4_w2_f202,C4,trans,Lockerdrawer,11.4783,11.4783,0.0472,1,nan
dense,ZY20210800001_H1_C4_N67/S391_s05_T4_w2_f181,C4,trans,Lockersldingdoor,13.4518,13.4518,0.0514,1,nan
dense,ZY20210800001_H1_C6_N14/S247_s04_T2_w0_f059,C6,rot,Safedoor,14.8620,14.8620,0.9000,1,0.0701
dense,ZY20210800001_H1_C6_N14/S247_s04_T2_w1_f090,C6,rot,Safedoor,61.5802,61.5802,0.9446,1,0.0814
dense,ZY20210800001_H1_C6_N14/S247_s04_T2_w2_f172,C6,rot,Safedoor,16.5641,163.4359,0.9178,1,0.0534
dense,ZY20210800001_H1_C6_N14/S85_s02_T2_w0_f050,C6,rot,Safedoor,14.1695,14.1695,0.9334,1,0.1042
dense,ZY20210800001_H1_C6_N14/S85_s02_T2_w1_f121,C6,rot,Safedoor,27.5582,27.5582,0.9392,1,0.1028
dense,ZY20210800001_H1_C6_N14/S85_s02_T2_w2_f174,C6,rot,Safedoor,8.0180,171.9820,0.9416,1,0.0994
dense,ZY20210800001_H1_C6_N14/S85_s02_T2_w5_f259,C6,rot,Safedoor,56.5207,123.4793,0.9409,1,0.1386
dense,ZY20210800001_H1_C6_N20/S247_s05_T2_w0_f056,C6,rot,Safedoor,32.0935,32.0935,0.9152,1,0.1285
dense,ZY20210800001_H1_C6_N20/S247_s05_T2_w1_f082,C6,rot,Safedoor,72.5552,107.4448,0.9464,1,0.2369
dense,ZY20210800001_H1_C6_N20/S247_s05_T2_w2_f182,C6,rot,Safedoor,26.3492,26.3492,0.9234,1,0.1838
dense,ZY20210800001_H1_C6_N25/S248_s02_T2_w0_f051,C6,rot,Safedoor,25.3117,154.6883,0.9313,1,0.1806
dense,ZY20210800001_H1_C6_N25/S248_s02_T2_w1_f085,C6,rot,Safedoor,72.6760,107.3240,0.9518,1,0.3216
dense,ZY20210800001_H1_C6_N25/S248_s02_T2_w2_f182,C6,rot,Safedoor,25.5301,154.4699,0.9325,1,0.1786
dense,ZY20210800001_H1_C6_N25/S86_s01_T1_w0_f042,C6,rot,Safedoor,25.9767,154.0233,0.9302,1,0.1338
dense,ZY20210800001_H1_C6_N25/S86_s01_T1_w1_f120,C6,rot,Safedoor,35.5586,144.4414,0.9370,1,0.2343
dense,ZY20210800001_H1_C6_N25/S86_s01_T1_w2_f207,C6,rot,Safedoor,26.4125,26.4125,0.9232,1,0.1161
dense,ZY20210800001_H1_C6_N25/S86_s01_T1_w3_f250,C6,rot,Safedoor,30.2512,149.7488,0.9320,1,0.2052
dense,ZY20210800002_H2_C14_N13/S161_s04_T1_w0_f056,C14,rot,Dustbincover,44.6364,135.3636,0.9349,1,0.1075
dense,ZY20210800002_H2_C14_N13/S161_s04_T1_w1_f096,C14,rot,Dustbincover,43.0163,136.9837,0.9526,1,0.0761
dense,ZY20210800002_H2_C14_N13/S161_s04_T1_w3_f235,C14,rot,Dustbincover,39.7089,140.2911,0.9533,1,0.0820
dense,ZY20210800002_H2_C14_N13/S185_s04_T2_w0_f055,C14,rot,Dustbincover,56.5291,123.4709,0.7826,1,0.1187
dense,ZY20210800002_H2_C14_N13/S185_s04_T2_w1_f072,C14,rot,Dustbincover,36.2573,143.7427,0.4414,0,0.0753
dense,ZY20210800002_H2_C14_N13/S185_s04_T2_w2_f155,C14,rot,Dustbincover,59.1458,59.1458,0.7423,1,0.1347
dense,ZY20210800002_H2_C14_N21/S163_s01_T1_w0_f055,C14,rot,Dustbincover,51.5169,51.5169,0.0518,0,0.1846
dense,ZY20210800002_H2_C14_N21/S163_s01_T1_w1_f066,C14,rot,Dustbincover,54.0592,54.0592,0.9462,1,0.1619
dense,ZY20210800002_H2_C14_N21/S163_s01_T1_w2_f108,C14,rot,Dustbincover,39.4087,140.5913,0.9572,1,0.0683
dense,ZY20210800002_H2_C14_N21/S163_s01_T1_w3_f217,C14,rot,Dustbincover,54.4979,125.5021,0.9377,1,0.1022
dense,ZY20210800002_H2_C14_N21/S163_s01_T1_w4_f248,C14,rot,Dustbincover,40.6908,139.3092,0.9565,1,0.0668
dense,ZY20210800002_H2_C14_N21/S187_s01_T2_w0_f048,C14,rot,Dustbincover,57.4324,57.4324,0.9123,1,0.1238
dense,ZY20210800002_H2_C14_N21/S187_s01_T2_w1_f074,C14,rot,Dustbincover,45.8486,134.1514,0.8334,1,0.0355
dense,ZY20210800002_H2_C14_N21/S187_s01_T2_w2_f160,C14,rot,Dustbincover,58.3591,58.3591,0.9082,1,0.1443
dense,ZY20210800002_H2_C14_N22/S163_s01_T1_w0_f052,C14,rot,Dustbincover,59.4236,59.4236,0.0502,0,0.1575
dense,ZY20210800002_H2_C14_N22/S163_s01_T1_w1_f061,C14,rot,Dustbincover,55.1253,124.8747,0.9261,1,0.1321
dense,ZY20210800002_H2_C14_N22/S163_s01_T1_w2_f091,C14,rot,Dustbincover,45.9193,134.0807,0.9586,1,0.0645
dense,ZY20210800002_H2_C14_N22/S163_s01_T1_w3_f198,C14,rot,Dustbincover,55.1703,55.1703,0.0522,0,0.1423
dense,ZY20210800002_H2_C14_N22/S163_s01_T1_w4_f209,C14,rot,Dustbincover,58.9804,58.9804,0.9245,1,0.1493
dense,ZY20210800002_H2_C14_N22/S163_s01_T1_w5_f235,C14,rot,Dustbincover,35.5714,144.4286,0.9593,1,0.0665
dense,ZY20210800002_H2_C14_N44/S163_s02_T1_w0_f062,C14,rot,Dustbincover,81.1343,81.1343,0.8760,1,0.0854
dense,ZY20210800002_H2_C14_N44/S163_s02_T1_w1_f091,C14,rot,Dustbincover,36.0292,143.9708,0.9114,1,0.1127
dense,ZY20210800002_H2_C14_N44/S163_s02_T1_w2_f197,C14,rot,Dustbincover,76.1918,76.1918,0.9361,1,0.0877
dense,ZY20210800002_H2_C14_N44/S163_s02_T1_w3_f218,C14,rot,Dustbincover,51.7860,128.2140,0.8790,1,0.1080
dense,ZY20210800002_H2_C14_N44/S187_s02_T2_w0_f046,C14,rot,Dustbincover,44.2193,44.2193,0.9421,1,0.0252
dense,ZY20210800002_H2_C14_N44/S187_s02_T2_w1_f071,C14,rot,Dustbincover,49.7634,130.2366,0.9457,1,0.0629
dense,ZY20210800002_H2_C14_N44/S187_s02_T2_w2_f153,C14,rot,Dustbincover,52.4089,52.4089,0.9366,1,0.0636
dense,ZY20210800002_H2_C4_N27/S24_s01_T1_w0_f036,C4,trans,Lockerdrawer,36.0542,36.0542,0.0490,1,nan
dense,ZY20210800002_H2_C4_N27/S24_s01_T1_w1_f095,C4,trans,Lockerdrawer,10.8546,10.8546,0.0522,1,nan
dense,ZY20210800002_H2_C4_N27/S24_s01_T1_w2_f157,C4,trans,Lockerdrawer,5.3932,5.3932,0.0511,1,nan
dense,ZY20210800002_H2_C4_N27/S24_s01_T1_w3_f210,C4,trans,Lockerdrawer,12.9366,12.9366,0.0528,1,nan
dense,ZY20210800002_H2_C4_N27/S24_s01_T2_w0_f037,C4,rot,Lockersldingdoor,82.3203,82.3203,0.0398,0,0.3009
